station_name,latitude,longitude,mode,lines,station_id
Altab Ali Park,51.5167,-0.06852,,"205, 25, 254, N205, N25, N253",490018832E
Altab Ali Park,51.51694,-0.06778,,"205, 25, 254, N205, N25, N253",490006827W
Altash Gardens,51.4332,0.06151,,314,490003279N
Altmore Avenue,51.53361,0.05919,,"238, 300, 325, 5, N15",490003280W
Altmore Avenue,51.53366,0.05847,,"238, 300, 325, 5, N15",490003280X
Alton Close,51.47465,-0.32974,,H28,490016404N
Alton Close,51.47531,-0.33077,,H28,490016403S
Alton Road,51.36876,-0.11824,,"289, 439, 663",490003281S
Alton Road,51.36881,-0.11844,,"289, 407, 410, 439, 663",490003281N
Altyre Way,51.39178,-0.03841,,"194, 356, 358",490013532W
Altyre Way,51.39194,-0.03721,,"194, 356, 358",490015526E
Alvanley Gardens,51.55262,-0.1875,,"113, 13, N113",490003282S
Alwold Crescent,51.4488,0.02515,,"160, 660, B15",490003283S
Amberden Avenue,51.59203,-0.18927,,"112, 232",490003285E
Amblecote Road,51.43157,0.02649,,"124, 126, 624, N136",490003290W
Amblecote Road,51.43163,0.02537,,"124, 126, 624, N136",490003290E
Ambleside Avenue,51.42721,-0.13441,,"201, 333, 57",490003292S1
Ambleside Avenue,51.42746,-0.13406,,"201, 333, 57",490003292S2
Ambleside Avenue,51.54735,0.19874,,"165, 365, 372",490003291S
Ambleside Avenue,51.54791,0.1992,,"165, 365, 372",490003291N
Amen Corner,51.42245,-0.16047,,"127, 264, 270, 280, 333, 355, 44, 57, 77, N44",490003295N
Amen Corner,51.42263,-0.15897,,"127, 333, 57",490005830W
Amen Corner,51.42367,-0.16189,,"127, 264, 270, 280, 333, 355, 44, 57, 77, N44",490003295U
Amersham,51.674207,-0.60759,,"Chiltern Railways, Metropolitan",HUBAMR
Amersham Road,51.47334,-0.03214,,"136, 21, 321, 436, N136, N21",490003298S
Amersham Road,51.47353,-0.03344,,"136, 171, 172, 21, 321, 436, N136, N171, N21",490003298N
Amersham Underground Station,51.674126,-0.607714,tube,Metropolitan,940GZZLUAMS
Amesbury Drive,51.63745,-0.01227,,215,490003299S
Amesbury Drive,51.63851,-0.01215,,215,490003299N
Amherst Close,51.39368,0.10461,,R3,490000398Y
Amherst Close,51.39394,0.10305,,R3,490000398Z
Amherst Drive,51.39407,0.10181,,R3,490018673Z
Amherst Road,51.51878,-0.31064,,"297, E10",490003303N
Amhurst Park,51.57374,-0.08758,,"259, 279, N279",490003306E
Amhurst Park / Stamford Lodge,51.57379,-0.07449,,"253, 254, 310, N253",490012524C
Amhurst Road,51.55602,-0.07465,,"149, 243, 67, 76",490003307P
Amhurst Road / Dalston Lane,51.54961,-0.06129,,276,490001128P
Amhurst Road / Hackney Downs Station,51.54865,-0.05841,,"106, 242, 253, 254, 276, 30, 38, 55, N242, N253, N38, N55",490001128L
Amity Road,51.53708,0.01331,,"104, 238",490003309W
Amity Road,51.53724,0.01166,,"104, 238",490003309E
Ampere Way,51.38214,-0.12344,,,4900ZZCRAMP0
Ampere Way,51.38222,-0.12386,,,4900ZZCRAMP1
Ampere Way Tram Stop,51.382238,-0.123654,,"S4, Tram",940GZZCRAMP
Ampere Way Tram Stop  / Valley Park,51.38238,-0.12388,,S4,490002004E
Amwell Street / Merlin Street,51.5273,-0.10896,,,490018492S
Amwell Street / Merlin Street,51.5274,-0.10911,,,490018492N
Amwell Street / River Street,51.52914,-0.11027,,,490018491S
Amwell Street / River Street,51.52921,-0.11037,,"19, 341, 38, N19, N38, N41",490018491N
Amyruth Road,51.45365,-0.02811,,284,490000368Z
Anchor and Hope Lane,51.48897,0.0304,,"180, 472, 486",490003310N
Anchor and Hope Lane,51.49021,0.02863,,"180, 472, 486",490015312E
Anchor Close,51.52391,0.11211,,"EL1, EL3",490009651S
Anchor Street,51.49158,-0.06062,,"1, 381, N1, N381",490003311N
Anchor Street,51.49217,-0.06139,,"1, 381, N1, N381, P12",490003311E
Anderson Drive,51.432902,-0.444195,,117,40004402101B
Anderson Drive,51.433051,-0.443902,,117,40004402101A
Anderson Way,51.49712,0.16046,,"180, 401",490005691E
Anderson Way,51.49715,0.16012,,"180, 401",490005691W
Andover Road,51.37776,0.08148,,R7,490011037W2
Andover Road,51.3778,0.08187,,R7,490011037E2
Andrew Street,51.51459,-0.00853,,D8,490003315F
Andrews Close,51.37924,-0.22602,,S3,490020237S
Andrews Road,51.53429,-0.05963,,,490016362W
Anerley / the Mitre,51.40627,-0.06464,,"157, 197, 356, 75",490003318E
Anerley / the Mitre,51.40674,-0.06343,,"157, 197, 356, 75",490003318AV
Anerley Hill / Crystal Palace,51.41977,-0.07759,,"157, 249, 358, 410, 432, N3",490005870F
Anerley Park,51.41325,-0.06877,,"157, 249, 358, 432, N3",490003319N
Anerley Park / Anerley Road,51.41284,-0.06788,,354,490003319S
Anerley Park / Anerley Road,51.41326,-0.06792,,354,490008537N
Anerley Park Road / Thicket Road,51.41619,-0.06669,,354,490015448N
Anerley Rail Station,51.412153,-0.065886,overground,Windrush,910GANERLEY
Anerley Road / Anerley Station,51.41189,-0.06683,,"157, 249, 354, 358, 432, N3",490001007AB
Anerley Road / Anerley Station,51.41208,-0.0669,,"157, 249, 354, 358, 432, N3",490001007AA
Anerley Road / Croydon Road,51.40922,-0.06007,,"157, 354, 358, N3",490003317AH
Anerley Road / Oak Grove Road,51.40902,-0.05863,,"197, 356, 358, 75, N3",490003317AJ
Anerley Road / Oak Grove Road,51.40907,-0.0588,,"197, 356, 358, 75, N3",490003317AK
Anerley Road / Worbeck Road,51.40806,-0.06065,,"157, 197, 356, 75",490015130AN
Anerley Station,51.41194,-0.06581,,"249, 432",490001007E
Anerley Station,51.41202,-0.06556,,"249, 432",490001007AD
Angel Corner,51.61436,-0.0635,,"34, 444",490003322C
Angel Corner,51.61473,-0.06358,,"34, 444",490003322F
Angel Corner,51.61601,-0.06386,,"149, 259, 279, 349, N279",490015189E
Angel Corner,51.61614,-0.06404,,"102, 144, 149, 259, 279, 34, 349, 444, 491, N279",490010801H
Angel Corner,51.61669,-0.0636,,"102, 144, 491",490015189D
Angel Corner / Silver Street Station,51.61458,-0.06557,,"102, 144, 34, 444, 491, SL1",490003324A
Angel Corner / Silver Street Station,51.61487,-0.06537,,"102, 144, 34, 444, 491, SL1",490003324B
Angel Hill,51.37377,-0.19472,,S3,490020131W
Angel Islington,51.53084,-0.10421,,"274, 4, 56",490003327K
Angel Islington,51.53168,-0.10519,,"205, 214, 274, 394, 4, 43, 56, N205",490003327J
Angel Islington / City Road,51.53165,-0.10474,,"205, 214, 274, 394, 4, 43, 56, N205",490003327H
Angel Lane,51.54285,-0.00044,,"158, 241, 308",490003328U
Angel Road,0.0,0.0,,,490G00001008
Angel Road,51.61451,-0.04837,,192,4900HC188N
Angel Road,51.6146,-0.04813,,192,490006440S
Angel Station,51.53191,-0.10767,,"205, 214, N205",490015108S
Angel Station,51.53337,-0.10564,,"4, 43, 56",490000007G
Angel Station,51.53374,-0.10546,,"19, 30, 341, 38, 476, 73, N19, N277, N38, N41, N73",490000007F
Angel Station,51.53396,-0.10558,,"341, 38, 476, 56, 73, N277, N38, N73",490000007X
Angel Station,51.5343,-0.10537,,"19, 30, 4, 43, N19, N41",490000007Y
Angel Underground Station,51.532624,-0.105898,tube,"205, 214, 274, 394, 4, 43, 56, N205, Northern",940GZZLUAGL
Angus Drive,51.5596,-0.39852,,114,490014491S
Angus Gardens,51.60257,-0.2553,,"186, 204, N5",490003331W
Animal Reception Centre,51.45468,-0.45398,,203,490003332W
Animal Reception Centre,51.45482,-0.45358,,203,490003332E
Annandale Road,51.44115,0.09557,,"51, 625",490003333S
Annandale Road,51.4418,0.09599,,"51, 625",490003333N
Annandale Road,51.44379,0.09022,,B13,490002111Y
Annandale Road,51.44417,0.09074,,B13,490002111Z
Anne Boleyn's Walk,51.35727,-0.21828,,,490016303N
Annesley Avenue,51.59362,-0.25907,,"142, 303, 32, N32",490014985S
Annesley Road,51.47241,0.02278,,"132, 178, 286, 335",490003336S
Annesley Road,51.47323,0.02201,,178,490003336N
Anson Primary School,51.55385,-0.21832,,226,490003337W
Anson Primary School,51.55392,-0.21793,,226,490003337E
Anson Road,51.55337,-0.21768,,"260, 266, 460, N266",490003338S
Antill Road,51.5302,-0.03042,,339,490015685E
Antill Road,51.58463,-0.06706,,"41, N41, W4",490012525R
Antlers Hill,51.6453,-0.00864,,379,490003340S
Antlers Hill / Deerleap Grove,51.64321,-0.00829,,379,490006024S
Aperfield Inn,51.30164,0.05238,,246,490013361S
Aperfield Inn,51.30197,0.05208,,246,490013361N
Aperfield Road,51.30734,0.04388,,246,490003341E
Aperfield Road,51.30843,0.04336,,"246, R8",490018980S
Apex Corner,51.62089,-0.25332,,"113, 186, 292, 384, 606, N113",490003642N1
Apex Corner,51.62096,-0.25359,,"113, 186, N113",490003642N
Apex Corner,51.62276,-0.25475,,"292, 384, 606",490003342N
Apex Corner,51.62283,-0.25428,,"292, 384, 606",490003342S
Apex Corner / Country Way,51.43584,-0.38023,,290,490015344W
Apex Corner / Country Way,51.43627,-0.38045,,290,490015344E
Apex Corner / Hampton Road West,51.43701,-0.37966,,"285, 490",490015342S1
Apex Corner / Hampton Road West,51.43725,-0.38054,,"285, 490",490015342W1
Apollo Place,51.55902,0.00535,,"339, W13",490003343W
Apothecary Street,51.51329,-0.10409,,,490000023K
Apple Tree Avenue,51.51744,-0.46328,,"U1, U3, U5",490003348W
Apple Tree Avenue,51.51761,-0.46312,,"U1, U3, U5",490003348E
Applegarth,51.3532,-0.02401,,"130, 64, 664",490003345W
Applegarth,51.35346,-0.0241,,"130, 64, 664",490003345E
Appleton Road,51.46052,0.04518,,"132, 286",490003347E
Appleton Road,51.46057,0.04414,,"132, 286",490003347W
Appold Street,51.52175,-0.08121,,42,490016576AP
Aquila Estate,51.39932,0.05918,,R7,490018906N
Arabella Drive,51.46465,-0.24977,,969,490011231Z
Aragon Road,51.42918,-0.30363,,K5,490000884Z
Aragon School,51.389,-0.2185,,413,490013830W
Aragon School,51.389,-0.21786,,413,490013830E
Arbery Road,51.52882,-0.03822,,"277, 339, 425, D6, N277",490003352S
Arbery Road,51.52896,-0.03852,,"277, 339, 425, D6, N277",490003352N
Arbour Square,51.51349,-0.04796,,"115, 135, 15, N15, N550",490003353E
Arbour Way,51.54715,0.20062,,252,490003354S
Arbour Way,51.54754,0.20026,,252,490003354N
Arbroath Road,51.46365,0.05087,,"122, 161",490003355S
Arbroath Road,51.46399,0.05139,,"122, 161",490003355N
Arbrook Lane,51.364284,-0.354889,,K3,40004405147B
Arbrook Lane,51.36444,-0.355113,,K3,40004405147A
Arbuthnot Lane,51.44684,0.13409,,269,490003357S
Arbuthnot Lane,51.44795,0.13536,,269,490003357N
Arbuthnot Road,51.47109,-0.04074,,"343, N343",490003358N
Arcadian Gardens,51.60574,-0.11167,,"121, 141, 232, 329, 629, N29",490012152N
Arcadian Gardens,51.60701,-0.11092,,"121, 141, 232, 329, 629, N29",490009709S
Archbishop Tenison's School,51.48303,-0.11554,,"185, 36, 436, N136",490003359A
Archbishop Tenison's School,51.48321,-0.11633,,"185, 36, 436, N136",490003359B
Archdale Place,51.40458,-0.27724,,"131, K5, N87",490006079E
Archway / Macdonald Road,51.56556,-0.1364,,,490009499S
Archway Bridge,51.57046,-0.13871,,W5,490003362E
Archway Bridge,51.57074,-0.13798,,W5,490003362W
Archway Road,51.56653,-0.133,,"210, 310, 41, N41",490003363N
Archway Road / St John's Way,51.56676,-0.13299,,"210, 310, 41, N41",490003363M
Archway Station,51.56483,-0.13482,,"134, 210, 234, 310, 390, 41, N20",490000008W
Archway Station,51.56491,-0.13478,,,490000008RR
Archway Station,51.56493,-0.13496,,"134, 390, N20",490000008U
Archway Station,51.5661,-0.1352,,"143, 263, 4, C11, N271, W5",490000008NW
Archway Station,51.56639,-0.13514,,"234, 41",490000008Z
Archway Station,51.56644,-0.13634,,"143, 210, 263, 310, 4, C11, N271, W5",490000008C
Archway Station   / Holloway Road,51.56536,-0.13413,,"17, 263, 43, N271, N41",490000008Y
Archway Station  / Holloway Road,51.56546,-0.13375,,"17, 263, 43, N271, N41",490000008R
Archway Underground Station,51.565478,-0.134819,tube,"134, 17, 234, 263, 43, N20, N271, N41, Northern",940GZZLUACY
Arden Court Gardens,51.57639,-0.1714,,H3,490000846Z
Arden Road,51.59496,-0.20517,,"125, 143, 326, 643, 653, 683",490003366S
Arden Road,51.5957,-0.2046,,"125, 143, 326, 643, 653, 683",490003366N
Ardleigh Green School,51.5846,0.2206,,"256, 294, 646, 656",490013557S
Ardleigh Green School,51.58505,0.22061,,"256, 294, 646, 656",490013557N
Ardley Close,51.43152,-0.03752,,"181, 202",490003368S
Ardley Close,51.43191,-0.0377,,"181, 202",490003368W
Ardley Close,51.56202,-0.25269,,112,490003061N
Ardoch Road,51.4369,-0.00166,,124,490007967S
Ardoch Road,51.43778,-0.00184,,124,490003369N
Arena Tram Stop,51.38937,-0.0567,,289,490002005E
Arena Tram Stop,51.38983,-0.05559,,289,490002005W
Argall Avenue Industrial Estate,51.57135,-0.03657,,W19,490016505S
Argall Avenue Industrial Estate,51.57171,-0.0371,,W19,490016505N
Argyle Gardens,51.55737,0.25771,,"346, 646",490013455W
Argyle Gardens,51.55755,0.25879,,"346, 646",490013455E
Argyle Road,51.51629,-0.32222,,"E1, E11",490003372W
Argyle Road,51.51653,-0.32139,,E1,490003372E
Argyle Road,51.53361,-0.33129,,95,490003370W
Argyle Road / Avondale Avenue,51.61337,-0.18614,,221,490003373W
Argyle Road / Avondale Avenue,51.61356,-0.18639,,221,490003373E
Argyle Road / Courthouse Road,51.61247,-0.18804,,326,490000375Z
Argyle Road / Courthouse Road,51.61359,-0.18759,,326,490000375Y
Ariel Way / White City Bus Station,51.50741,-0.2245,,"148, 220, 272, 72, 95, N72",490003375WB
Ariel Way / White City Bus Station,51.50844,-0.22472,,"220, 272, N72",490018981ZW
Ark Elvin Academy / Park Lane,51.55351,-0.2918,,"18, N18",490014378M
Ark Elvin Academy / Park Lane,51.55365,-0.29214,,"18, N18",490005584K
Arkwright Road,51.34817,-0.07786,,412,490003377N
Arkwright Road,51.34844,-0.07815,,412,490003377S
Arlington Close,51.44231,0.08727,,,49000HC84S
Arlington Crescent,51.68216,-0.03344,,"217, 279, 317, 327, 491, N279",490003378G
Arlington Drive,51.58359,-0.43208,,H13,490003379S
Arlington Drive,51.58429,-0.43307,,H13,490003379N
Arlington Road,51.53665,-0.14266,,"274, 88",490003380N
Arlington Road,51.62753,-0.14051,,,490003381S
Arlington Road,51.62784,-0.14079,,,490003381N
Armada Point,51.50947,0.07476,,"262, 366, N551",490018714S
Armada Point,51.50987,0.07488,,"262, 366, N551",490018714N
Armoury Way,51.4583,-0.19668,,"220, 270, 485",490003383D
Armoury Way,51.45831,-0.19661,,"170, 220, 270, 337, 37, 485, 670",490003383E
Army Reserve Centre,51.3095,-0.1252,,404,490013199E
Army Reserve Centre,51.54772,-0.46996,,U2,490008228E
Army Reserve Centre,51.54772,-0.46833,,U2,490008228W
Armytage Road,51.48273,-0.39411,,H28,490016383N
Armytage Road,51.48321,-0.39389,,H28,490016383S
Arnhem Avenue,51.49761,0.247348,,372,1590002901
Arnhem Avenue,51.497652,0.247523,,372,1590003001
Arnhem Wharf Primary School,51.49432,-0.02487,,"135, 277, D7, N277, N550",490006092S
Arnhem Wharf Primary School,51.49458,-0.02526,,"135, 277, D7, N277, N550",490006092N
Arnison Road,51.400579,-0.347966,,411,40004405131B
Arnison Road,51.401113,-0.34753,,411,40004405131A
Arnold Road,51.5351,0.14826,,"173, 174, 175, 673",490003388S
Arnold Road,51.53604,0.14777,,"173, 174, 175, 673",490003388N
Arnold Road,51.5475,-0.37923,,E10,490003387S
Arnold Road,51.54796,-0.37872,,E10,490003387N
Arnos Grove Station,51.61596,-0.13295,,"184, 232, 34, N91, SL1",490000009W
Arnos Grove Station,51.61599,-0.13376,,"251, 298",490000009W1
Arnos Grove Station,51.61618,-0.13346,,"184, 232, 34, 382, N91, SL1",490000009A
Arnos Grove Station,51.61621,-0.13388,,"251, 298",490000009E1
Arnos Grove Swimming Pool,51.61567,-0.13003,,"184, 232, 34, N91",490017817W
Arnos Grove Underground Station,51.616446,-0.133062,tube,Piccadilly,940GZZLUASG
Arnsberg Way,51.45724,0.14533,,,490003975W1
Arragon Gardens,51.41669,-0.12598,,"109, 250, 255, 50, G1, N109, N250",490003389N
Arragon Gardens,51.41711,-0.12615,,"109, 250, 255, 50, G1, N109, N250",490003389S
Arragon Road,51.44902,-0.32906,,290,490013862G
Arragon Road,51.53116,0.04312,,"115, 147, 5, 58, N15",490003390E
Arrowsmith Road,51.61012,0.10909,,362,490018376N
Arsenal Underground Station,51.558655,-0.107457,tube,"19, 236, 4, N19, Piccadilly",940GZZLUASL
Arterberry Road,51.41211,-0.22443,,"131, 57, N87",490003392W2
Arterberry Road,51.41243,-0.22411,,"131, 57, N87",490003392W1
Arterberry Road,51.41838,-0.22781,,200,490003393W
Arterial Road / West Thurrock,51.489766,0.274491,,372,1590012501
Arterial Road / West Thurrock,51.490162,0.275404,,372,1590012601
Arterial Road West Thurrock,51.490162,0.275404,,372,159G0012501
Artesian Road,51.51583,-0.19542,,"28, 31, 328, 7, 70, N28, N31, N7",490014402A
Artillery Close,51.5763,0.08358,,169,490008372S
Artillery Place / Frances Street,51.48739,0.05766,,"291, 380, 422, 53, 54, N53",490006981W
Artillery Place / Frances Street,51.48746,0.0574,,"291, 380, 422, 53, 54, N53",490006981E
Artillery Place / John Wilson Street,51.48787,0.06145,,"291, 380, 422, 53, 54, N53",490008574X
Arundel Avenue,51.34475,-0.06854,,412,490003397S
Arundel Avenue,51.34491,-0.0689,,412,490003397N
Arundel Road,51.59701,0.23246,,"256, 294, 646, 656",490003401S
Arundel Road,51.59736,0.23233,,"256, 294, 646, 656",490003401N
Ascalon Street,51.47746,-0.14182,,P5,490011936S
Ascot Gardens,51.52237,-0.37477,,120,490005614N
Asda Edmonton Green,51.62295,-0.05818,,192,4900HC189S
Asda Edmonton Green,51.62333,-0.05802,,192,490006443Z
Ash Grove,51.40627,-0.05754,,354,490003436BG
Ash Grove,51.40669,-0.05811,,354,490003436BE
Ash Grove,51.52423,-0.3652,,"105, 95",490003435W
Ash Grove,51.52458,-0.36474,,"105, 95",490003435E
Ash Road,51.3748,-0.03084,,"194, 198",490007335S
Ash Road,51.38401,-0.2136,,"413, 93",490003448S
Ash Row,51.3861,0.05813,,R3,490015902SE
Ash Tree Close,51.38094,-0.30138,,"465, 671, 71, K1, K4, N65",490013457HU
Ashbourne Grove,51.61549,-0.25549,,"221, 240, 303, 688",490003407E
Ashbourne Rise,51.36598,0.08123,,R4,490020268N
Ashbourne Rise,51.36617,0.082,,R4,490020268S
Ashbourne Road,51.41669,-0.15239,,"127, 201",490003408S
Ashbourne Road,51.41751,-0.1513,,"127, 201",490003408N
Ashbourne Road,51.52915,-0.29234,,"112, 483, N83",490015498P
Ashbourne Road,51.61347,0.21882,,"256, 294, 499, 646",490003409S
Ashburn Gardens,51.49476,-0.18525,,"74, N74, N97",490006956D
Ashburnham Grove,51.47498,-0.01335,,"129, 199, 386, N199",490003411S
Ashburnham Grove,51.47526,-0.01313,,"129, 199, 386, N199",490003411N
Ashburnham Road,51.43771,-0.31435,,371,490003412E
Ashburnham Road,51.43783,-0.31429,,371,490003412W
Ashburton Avenue,51.54871,0.0923,,145,490003417N
Ashburton Park,51.38479,-0.06408,,"130, 289, 312",490003419D
Ashburton Park,51.38487,-0.06379,,"130, 289, 312",490003419C
Ashburton Road,51.37449,-0.07421,,"119, 194, 198, 466",490003420W2
Ashburton Road,51.37505,-0.07583,,"119, 194, 198, 466",490003420E
Ashburton Road,51.37927,-0.07505,,"289, 312, 367, 689",490015131W1
Ashchurch Terrace,51.50188,-0.24183,,"218, 306, N266",490003424S
Ashcroft Avenue,51.44869,0.09974,,B13,490002113Z
Ashcroft Court,51.62992,-0.16928,,"125, 251, 34, 628, 688",490003425E
Ashdown Road,51.331834,-0.251533,,166,40004406052B
Ashdown Road,51.332138,-0.25201,,166,40004406052A
Ashen Vale,51.34748,-0.05207,,"359, 64",490003426W
Ashfield Lane,51.41501,0.08176,,"160, 269, 625, 638",490003427W
Ashfield Lane,51.41514,0.08184,,"160, 269, 625, 638",490003427E
Ashford (Surrey) Rail Station,51.436507,-0.468071,,"117, 216, South Western Railway",910GASFDMSX
Ashford Hospital,51.444087,-0.474911,,"116, 203",40004402014A
Ashford Hospital,51.444627,-0.474951,,"116, 203",40004402075A
Ashford Hospital Entrance,51.4441,-0.47589,,"116, 203",400G4402014A
Ashford Railway Station,51.435667,-0.46843,,117,400G4402112A
Ashford Road,51.422993,-0.447667,,290,40004402098A
Ashford Road,51.424209,-0.449841,,290,40004402098B
Ashford Road,51.425896,-0.475661,,290,40004402111B
Ashford Road,51.426083,-0.476158,,290,40004402111A
Ashford Road Roundabout,51.425896,-0.475661,,290,400G4402111B
Ashford Station,51.435614,-0.46918,,117,40004402112B
Ashford Station,51.435667,-0.46843,,117,40004402112A
Ashford War Memorial,51.432416,-0.460526,,"117, 216, 290",40004402106B
Ashford War Memorial,51.432505,-0.460436,,"117, 216, 290",40004402106A
Ashgrove Road,51.4222,-0.0023,,"208, 320, N199",490003438S2
Ashgrove Road,51.42228,-0.00262,,"208, 320, N199",490003438S1
Ashley Drive,51.4479,-0.36646,,481,490018717N
Ashley Drive,51.44798,-0.36632,,481,490018717S
Ashley Drive,51.645295,-0.261528,,"107, 292",210021002040
Ashley Drive,51.645762,-0.261467,,"107, 292",210021004780
Ashley Lane,51.59317,-0.21912,,240,490003441S
