id,naptanId,commonName,lat,lon,modes,lines
490003169S,490003169S,Albyns Close,51.53559,0.19676,bus,"365, 372, 165, 652"
490G00003169,490G00003169,Albyns Close,51.53559,0.19676,bus,"652, 365, 165, 372"
490016382N,490016382N,Alcock Road,51.48185,-0.39554,bus,H28
490016382W,490016382W,Alcock Road,51.48244,-0.39464,bus,H28
490G00016382,490G00016382,Alcock Road,51.48185,-0.39554,bus,H28
490009581S,490009581S,Aldborough Road,51.541,0.16554,bus,"364, 103"
490G00009581,490G00009581,Aldborough Road,51.541,0.16554,bus,"103, 364"
490003171E,490003171E,Aldborough Road North,51.57756,0.09832,bus,"296, 396, 66"
490G000383,490G000383,Aldborough Road North,51.57756,0.09832,bus,"66, 396, 296"
490011999E,490011999E,Aldborough Road South,51.56276,0.09082,bus,"N86, 86"
490019701NU,490019701NU,Aldborough Road South,51.5777,0.09912,bus,"296, 66, 396"
490G00019910,490G00019910,Aldborough Road South,51.56276,0.09082,bus,"N86, 86"
490G000938,490G000938,Aldborough Road South,51.5777,0.09912,bus,"66, 396, 296"
490003173N,490003173N,Aldenham Drive,51.52746,-0.45078,bus,U2
490003173S,490003173S,Aldenham Drive,51.52714,-0.451,bus,U2
490G00003173,490G00003173,Aldenham Drive,51.52714,-0.451,bus,U2
490003174N,490003174N,Aldenham Street,51.53158,-0.13554,bus,"N5, N253, N20, 1, 253"
490003174S,490003174S,Aldenham Street,51.53199,-0.13576,bus,"253, 1, N20, N253, N5"
490G00003174,490G00003174,Aldenham Street,51.53199,-0.13576,bus,"N5, N253, N20, 1, 253"
490005476N,490005476N,Alder Grove,51.5665,-0.23377,bus,"182, 16, 245"
49003271DD,49003271DD,Alder Grove,51.56622,-0.23407,bus,"182, 245, 16"
490G00003271,490G00003271,Alder Grove,51.5665,-0.23377,bus,"245, 182, 16"
490003175N,490003175N,Alderbrook Road,51.44933,-0.1481,bus,"N155, 155, 355, 249"
490003175S,490003175S,Alderbrook Road,51.4492,-0.14794,bus,"249, 155, N155, 355"
490G00003175,490G00003175,Alderbrook Road,51.44933,-0.1481,bus,"355, 249, 155, N155"
49003176N1,49003176N1,Aldercroft,51.31617,-0.12852,bus,404
490G00003176,490G00003176,Aldercroft,51.31617,-0.12852,bus,404
490003177E,490003177E,Alderman Avenue,51.52697,0.11291,bus,"EL2, EL1"
490003177W,490003177W,Alderman Avenue,51.52711,0.11195,bus,"EL2, EL1"
490G00003177,490G00003177,Alderman Avenue,51.52711,0.11195,bus,"EL1, EL2"
490003178W,490003178W,Alderney Gardens,51.54492,-0.3729,bus,"N140, N7, 120, 140, 282, 90"
490G00003178,490G00003178,Alderney Gardens,51.54492,-0.3729,bus,"90, 282, 140, 120, N7, N140"
490003179S,490003179S,Alderney Street,51.48792,-0.13961,bus,"360, 24, C10"
490G00003179,490G00003179,Alderney Street,51.48792,-0.13961,bus,"C10, 360, 24"
490010130N,490010130N,Aldersgate Street,51.51865,-0.0972,bus,"56, 4"
490G00019953,490G00019953,Aldersgate Street,51.51865,-0.0972,bus,"4, 56"
490003183E,490003183E,Alderson Street,51.52626,-0.2111,bus,23
490G00003183,490G00003183,Alderson Street,51.52626,-0.2111,bus,23
490003184L,490003184L,Aldgate Bus Station,51.51386,-0.07532,bus,"242, 254, 115, N253, N551"
490G000384,490G000384,Aldgate Bus Station,51.51386,-0.07532,bus,"N253, 115, N551, 242, 254"
490000004E,490000004E,Aldgate East Station,51.5155,-0.07143,bus,"25, 205, 254, N253, N205, N25"
490000004N,490000004N,Aldgate East Station,51.51572,-0.07238,bus,242
490000004W,490000004W,Aldgate East Station,51.51465,-0.07321,bus,"242, 25, 205, 254, 15, 115, 135, 550, N25, N205, N253, N15"
490000004Y,490000004Y,Aldgate East Station,51.51492,-0.07151,bus,
490000004Z,490000004Z,Aldgate East Station,51.51532,-0.07024,bus,"N15, 550, 135, 115, 15"
490019414S,490019414S,Aldgate East Station,51.51577,-0.07217,bus,242
490000003DS,490000003DS,Aldgate Station,51.51356,-0.07536,bus,343
490000003R,490000003R,Aldgate Station,51.51408,-0.07493,bus,"343, 42, 78, 550, 115, 100, 15, 242, 25, 254, N15, N25, N253, N551"
490000003Y,490000003Y,Aldgate Station,51.514293,-0.074735,bus,"N25, 25, 550"
490003185F,490003185F,Aldingham Gardens,51.54518,0.19592,bus,"165, 372, 365"
490003185G,490003185G,Aldingham Gardens,51.54463,0.19546,bus,"365, 372, 165"
490G00003185,490G00003185,Aldingham Gardens,51.54518,0.19592,bus,"372, 365, 165"
490003188W,490003188W,Aldridge Avenue,51.62631,-0.26899,bus,288
490G00003188,490G00003188,Aldridge Avenue,51.62631,-0.26899,bus,288
490003189N,490003189N,Aldrington Road,51.42502,-0.14066,bus,"201, 333, 57"
490003189S,490003189S,Aldrington Road,51.42506,-0.14034,bus,"57, 333, 201"
490G00003189,490G00003189,Aldrington Road,51.42502,-0.14066,bus,"201, 57, 333"
490002346HN,490002346HN,Aldrington Road / North,51.42956,-0.14007,bus,G1
490002346HS,490002346HS,Aldrington Road / North,51.42924,-0.13997,bus,G1
490G00002346,490G00002346,Aldrington Road / North,51.42924,-0.13997,bus,G1
490003191D,490003191D,Aldwych,51.5127,-0.11859,bus,"26, 15, 550, 76, 341, N26, N21, N551, N15, N199, N89"
490015764E,490015764E,Aldwych,51.51192,-0.11912,bus,
490G000385,490G000385,Aldwych,51.51192,-0.11912,bus,"N89, N15, N551, N199, N21, 341, 550, 76, N26, 15, 26"
490000293Z,490000293Z,Aldwych / Australia House,51.51306,-0.11543,bus,"N89, N551, N26, N199, N15, N21, 15, 26, 341, 76, 550"
490G000023,490G000023,Aldwych / Australia House,51.51306,-0.11543,bus,"550, 76, 341, 26, N21, N15, 15, N199, N26, N89, N551"
490000372Z,490000372Z,Aldwych / Bush House,51.51319,-0.11701,bus,"23, 87, 9, N155, N44, N9, N87"
490G00000372,490G00000372,Aldwych / Bush House,51.51319,-0.11701,bus,"N87, N9, N155, N44, 87, 9, 23"
490019703E,490019703E,Aldwych / Drury Lane,51.51283,-0.11841,bus,"9, 87, 59, 243, 23, 172, N155, N44, N87, N9"
490019703Y,490019703Y,Aldwych / Drury Lane,51.51278,-0.11831,bus,"N89, N91, N551, N26, N21, N199, N15, 15, 550, 91, 26"
490019703Z,490019703Z,Aldwych / Drury Lane,51.51226,-0.11881,bus,"59, 341, 243, 172, 188, 1, N171, N1, 76, 68, N68, SL6"
490G00019703,490G00019703,Aldwych / Drury Lane,51.51278,-0.11831,bus,"SL6, N68, 68, 59, 91, 76, 26, 15, N15, N199, N1, 172, 188, N171, 1, 243, 341, 550, N26, N21, N551, N91, N89, N9, N44, N87, N155, 23, 87, 9"
490003191F,490003191F,Aldwych / Kingsway,51.51314,-0.11795,bus,"N91, SL6, N171, N1, N68, 91, 68, 1, 188"
490G00003195,490G00003195,Aldwych / Kingsway,51.51314,-0.11795,bus,"1, 188, 68, N68, 91, N171, N1, SL6, N91"
490003194N,490003194N,Aldwych Avenue,51.58166,0.08408,bus,169
490003194S,490003194S,Aldwych Avenue,51.58076,0.084,bus,169
490G00003194,490G00003194,Aldwych Avenue,51.58166,0.08408,bus,169
490008681W,490008681W,Al-Emaan Centre / Keston Mosque,51.36727,0.03746,bus,"353, 654, 664"
490010989E,490010989E,Al-Emaan Centre / Keston Mosque,51.36746,0.03596,bus,"664, 654, 353"
490G00008681,490G00008681,Al-Emaan Centre / Keston Mosque,51.36746,0.03596,bus,"353, 654, 664"
490000500YY,490000500YY,Alers Road,51.45241,0.12808,bus,B13
490000500ZZ,490000500ZZ,Alers Road,51.45225,0.12865,bus,B13
490G000125,490G000125,Alers Road,51.45225,0.12865,bus,B13
490003200N,490003200N,Alexander Court,51.45749,-0.18154,bus,219
490G00003200,490G00003200,Alexander Court,51.45749,-0.18154,bus,219
490003201S,490003201S,Alexander Road,51.56168,-0.12466,bus,"263, 17, 43, N41, N271"
490G00003201,490G00003201,Alexander Road,51.56168,-0.12466,bus,"N271, 43, N41, 17, 263"
490000921Y,490000921Y,Alexander Road / Coulsdon,51.32102,-0.15579,bus,463
490000921Z,490000921Z,Alexander Road / Coulsdon,51.32121,-0.15574,bus,"463, 633"
490G000238,490G000238,Alexander Road / Coulsdon,51.32121,-0.15574,bus,"633, 463"
490003202N1,490003202N1,Alexandra Avenue,51.37015,-0.20308,bus,"80, 613"
490003202N2,490003202N2,Alexandra Avenue,51.37046,-0.20369,bus,"80, 613"
490003204F,490003204F,Alexandra Avenue,51.5726,-0.36996,bus,H12
490004598N,490004598N,Alexandra Avenue,51.48209,-0.25809,bus,"533, 190"
490012241I,490012241I,Alexandra Avenue,51.5113,-0.37773,bus,"N207, 207, 427"
490013683E,490013683E,Alexandra Avenue,51.56394,-0.36596,bus,"114, H9"
490013683W,490013683W,Alexandra Avenue,51.56417,-0.36452,bus,"398, H10, 114"
490G00003202,490G00003202,Alexandra Avenue,51.37015,-0.20308,bus,"613, 80"
490G00003204,490G00003204,Alexandra Avenue,51.5726,-0.36996,bus,H12
490G00013683,490G00013683,Alexandra Avenue,51.56417,-0.36452,bus,"114, 398, H9, H10"
490G00018993,490G00018993,Alexandra Avenue,51.5113,-0.37773,bus,"N207, 427, 207"
490002360HE,490002360HE,Alexandra Avenue / Alexandra Palace,51.59846,-0.12613,bus,184
490002360HW,490002360HW,Alexandra Avenue / Alexandra Palace,51.59829,-0.12665,bus,184
490G00002360,490G00002360,Alexandra Avenue / Alexandra Palace,51.59829,-0.12665,bus,184
490003220N,490003220N,Alexandra Avenue Health Centre,51.56746,-0.36885,bus,398
490003220S,490003220S,Alexandra Avenue Health Centre,51.56786,-0.36857,bus,398
490G00003220,490G00003220,Alexandra Avenue Health Centre,51.56786,-0.36857,bus,398
490003206S,490003206S,Alexandra Gardens,51.48095,-0.25891,bus,"190, E3, 533"
490G00003206,490G00003206,Alexandra Gardens,51.48095,-0.25891,bus,"533, 190, E3"
490003208E,490003208E,Alexandra Grove,51.568,-0.09975,bus,"259, 254, 29, 253, 310, N253, N29, N279"
490003208S,490003208S,Alexandra Grove,51.56738,-0.10026,bus,"N279, N29, 310, 253, N253, 29, 254, 259"
490G00003208,490G00003208,Alexandra Grove,51.568,-0.09975,bus,"259, 254, N253, 310, 253, 29, N279, N29"
490003210N,490003210N,Alexandra Palace Garden Centre,51.59238,-0.13421,bus,W3
490003210S,490003210S,Alexandra Palace Garden Centre,51.59234,-0.13392,bus,W3
490G00003210,490G00003210,Alexandra Palace Garden Centre,51.59238,-0.13421,bus,W3
490003198N,490003198N,Alexandra Palace Ice Rink,51.59532,-0.12786,bus,W3
490003198S,490003198S,Alexandra Palace Ice Rink,51.59364,-0.12998,bus,W3
490G00003198,490G00003198,Alexandra Palace Ice Rink,51.59532,-0.12786,bus,W3
490003199E,490003199E,Alexandra Palace Palm Court,51.59318,-0.13298,bus,W3
490003199S,490003199S,Alexandra Palace Palm Court,51.5931,-0.13304,bus,W3
490G00003199,490G00003199,Alexandra Palace Palm Court,51.59318,-0.13298,bus,W3
490003196E,490003196E,Alexandra Palace Park,51.596,-0.12426,bus,W3
490003196W,490003196W,Alexandra Palace Park,51.59603,-0.12485,bus,W3
490G00003196,490G00003196,Alexandra Palace Park,51.59603,-0.12485,bus,W3
490001005C,490001005C,Alexandra Palace Station,51.59828,-0.12002,bus,"W3, 184"
490001005D,490001005D,Alexandra Palace Station,51.59809,-0.11964,bus,"184, W3"
490003212N,490003212N,Alexandra Park Road,51.5962,-0.14544,bus,"134, 43, 634"
490003212S,490003212S,Alexandra Park Road,51.59604,-0.14519,bus,"634, 43, 134"
490G00003212,490G00003212,Alexandra Park Road,51.59604,-0.14519,bus,"134, 43, 634"
490018813W,490018813W,Alexandra Park Road / Alexandra Palace,51.59907,-0.13591,bus,184
490018814E,490018814E,Alexandra Park Road / Alexandra Palace,51.59883,-0.12245,bus,184
490G00018813,490G00018813,Alexandra Park Road / Alexandra Palace,51.59907,-0.13591,bus,184
490003214N,490003214N,Alexandra Place,51.38144,-0.08846,bus,410
490003214S,490003214S,Alexandra Place,51.38197,-0.08814,bus,410
490G00003214,490G00003214,Alexandra Place,51.38144,-0.08846,bus,410
490003082E,490003082E,Alexandra Road,51.64734,-0.03936,bus,"491, 313, 191"
490003215N,490003215N,Alexandra Road,51.41794,-0.28908,bus,371
490003215S,490003215S,Alexandra Road,51.41813,-0.28873,bus,371
490003216N,490003216N,Alexandra Road,51.53051,0.19068,bus,"372, 365, 652, 165"
490003216S,490003216S,Alexandra Road,51.53017,0.1908,bus,"165, 652, 365, 372"
490003217E,490003217E,Alexandra Road,51.60943,-0.14246,bus,232
490003217W,490003217W,Alexandra Road,51.60895,-0.14309,bus,232
490003218E,490003218E,Alexandra Road,51.59008,-0.21503,bus,"125, 143, 326, 643, 653, 683"
490003218W,490003218W,Alexandra Road,51.58979,-0.2164,bus,"683, 653, 125, 143, 643, 326"
490015127W,490015127W,Alexandra Road,51.64773,-0.03703,bus,191
490G00003082,490G00003082,Alexandra Road,51.64734,-0.03936,bus,"191, 313, 491"
490G00003215,490G00003215,Alexandra Road,51.41813,-0.28873,bus,371
490G00003216,490G00003216,Alexandra Road,51.53051,0.19068,bus,"365, 372, 652, 165"
490G00003217,490G00003217,Alexandra Road,51.60943,-0.14246,bus,232
490G00003218,490G00003218,Alexandra Road,51.59008,-0.21503,bus,"143, 326, 125, 653, 643, 683"
490014734A,490014734A,Alexandra Road / Wimbledon,51.42203,-0.20689,bus,"N87, 156, 493"
490014734B,490014734B,Alexandra Road / Wimbledon,51.42181,-0.20697,bus,"493, 156, N87"
490G000930,490G000930,Alexandra Road / Wimbledon,51.42181,-0.20697,bus,"N87, 156, 493"
490000410Z,490000410Z,Alford House,51.57738,-0.13729,bus,W5
490G000059,490G000059,Alford House,51.57738,-0.13729,bus,W5
490013473N,490013473N,Alford Road,51.48415,0.16466,bus,99
490013473S,490013473S,Alford Road,51.48423,0.16486,bus,99
490G00013473,490G00013473,Alford Road,51.48423,0.16486,bus,99
150042019001,150042019001,Alfred Road,51.627235,0.05021,bus,"677, 167"
150042019002,150042019002,Alfred Road,51.627253,0.049719,bus,"677, 167"
150G00000941,150G00000941,Alfred Road,51.627253,0.049719,bus,"167, 677"
490003224E,490003224E,Algar Court,51.41383,-0.36359,bus,"216, 111"
490G00003224,490G00003224,Algar Court,51.41383,-0.36359,bus,"216, 111"
490003225N,490003225N,Algernon Road,51.45786,-0.02044,bus,484
490G000387,490G000387,Algernon Road,51.45786,-0.02044,bus,484
490012461N,490012461N,Alice Lane,51.53405,-0.0335,bus,"8, N8"
490012461S,490012461S,Alice Lane,51.53462,-0.03376,bus,"N8, 8"
490G00012461,490G00012461,Alice Lane,51.53462,-0.03376,bus,"8, N8"
490003172A,490003172A,All Hallows Church,51.51669,-0.08478,bus,"100, 153, 43, 21"
490G00003172,490G00003172,All Hallows Church,51.51669,-0.08478,bus,"21, 153, 43, 100"
490003235S,490003235S,All Hallows Road,51.59905,-0.07683,bus,318
490009361N,490009361N,All Hallows Road,51.59898,-0.07736,bus,318
490G00003235,490G00003235,All Hallows Road,51.59898,-0.07736,bus,318
40004408188A,40004408188A,All Saints Church,51.302107,-0.329914,bus,465
40004408188B,40004408188B,All Saints Church,51.302408,-0.329587,bus,465
400G4408188A,400G4408188A,All Saints Church,51.302408,-0.329587,bus,465
490003243N,490003243N,All Saints Church,51.47813,0.06607,bus,386
490003245E,490003245E,All Saints Church,51.62635,-0.06591,bus,"616, W8"
490003245W,490003245W,All Saints Church,51.62613,-0.06547,bus,"W8, 616"
490003247S,490003247S,All Saints Church,51.48339,0.1474,bus,"601, 401"
490015128E,490015128E,All Saints Church,51.41138,-0.08602,bus,249
490015128S,490015128S,All Saints Church,51.41087,-0.0863,bus,249
490G00003243,490G00003243,All Saints Church,51.47813,0.06607,bus,386
490G00003245,490G00003245,All Saints Church,51.62613,-0.06547,bus,"616, W8"
490G00003247,490G00003247,All Saints Church,51.48339,0.1474,bus,"401, 601"
490G00015128,490G00015128,All Saints Church,51.41138,-0.08602,bus,249
490003249P3,490003249P3,All Saints Church / Clarence Street,51.41098,-0.30605,bus,411
490G00003249,490G00003249,All Saints Church / Clarence Street,51.41098,-0.30605,bus,411
490003251E,490003251E,All Saints Mews,51.61202,-0.33435,bus,"340, H18, H12"
490003251W,490003251W,All Saints Mews,51.61175,-0.33485,bus,"340, 640, H19, H12"
490G00003251,490G00003251,All Saints Mews,51.61202,-0.33435,bus,"H12, 340, H18, 640, H19"
490003252E1,490003252E1,All Saints Road,51.50196,-0.27003,bus,440
490G00003252,490G00003252,All Saints Road,51.50196,-0.27003,bus,440
40004408189A,40004408189A,All Saints School,51.307487,-0.331957,bus,465
40004408189B,40004408189B,All Saints School,51.307185,-0.331595,bus,465
400G4408189A,400G4408189A,All Saints School,51.307487,-0.331957,bus,465
490003256N,490003256N,All Souls Avenue,51.54101,-0.22588,bus,"302, 6, 52"
490003256S,490003256S,All Souls Avenue,51.54035,-0.22512,bus,"52, 6, 302"
490003257S1,490003257S1,All Souls Avenue,51.53373,-0.23432,bus,187
490003257S2,490003257S2,All Souls Avenue,51.53385,-0.23338,bus,187
490G00003256,490G00003256,All Souls Avenue,51.54035,-0.22512,bus,"302, 6, 52"
490G00003257,490G00003257,All Souls Avenue,51.53385,-0.23338,bus,187
490003228W,490003228W,Allan Way,51.5238,-0.26635,bus,
490G00003228,490G00003228,Allan Way,51.5238,-0.26635,bus,
490005488N,490005488N,Allandale Avenue,51.59231,-0.19958,bus,"13, 460"
490005488S,490005488S,Allandale Avenue,51.59192,-0.1994,bus,"460, 13"
490G00005488,490G00005488,Allandale Avenue,51.59231,-0.19958,bus,"13, 460"
490003232E,490003232E,Allen Road,51.52134,0.20977,bus,"652, 165, 287"
490003232W,490003232W,Allen Road,51.52105,0.20905,bus,"287, 165, 652"
490G00003232,490G00003232,Allen Road,51.52134,0.20977,bus,"652, 165, 287"
490005613N,490005613N,Allenby Road,51.51957,-0.3685,bus,105
490005613S,490005613S,Allenby Road,51.51953,-0.36804,bus,105
490G00005613,490G00005613,Allenby Road,51.51953,-0.36804,bus,105
490003231E,490003231E,Allendale Road,51.55079,-0.32065,bus,"487, H17"
490G00003231,490G00003231,Allendale Road,51.55079,-0.32065,bus,"487, H17"
490003233N,490003233N,Alleyn Road,51.43002,-0.08875,bus,"3, N3"
490G00003233,490G00003233,Alleyn Road,51.43002,-0.08875,bus,"N3, 3"
490003236W,490003236W,Alliance Road,51.5264,-0.27719,bus,"487, 95"
490G00003236,490G00003236,Alliance Road,51.5264,-0.27719,bus,"95, 487"
490003237E,490003237E,Allington Road,51.53215,-0.21053,bus,"6, 316, 187"
490G00003237,490G00003237,Allington Road,51.53215,-0.21053,bus,"187, 6, 316"
490003239N,490003239N,Allington Road / Andover Road,51.37722,0.0827,bus,R7
490003239S,490003239S,Allington Road / Andover Road,51.37709,0.08272,bus,R7
490G00003239,490G00003239,Allington Road / Andover Road,51.37709,0.08272,bus,R7
490005791N,490005791N,Allington Road / Crofton Road,51.37334,0.08195,bus,R7
490005791S,490005791S,Allington Road / Crofton Road,51.37306,0.08218,bus,R7
490G00005791,490G00005791,Allington Road / Crofton Road,51.37306,0.08218,bus,R7
490003240W,490003240W,Allison Grove,51.44212,-0.08097,bus,"P13, P4"
490G00003240,490G00003240,Allison Grove,51.44212,-0.08097,bus,"P13, P4"
490003241N,490003241N,Alloa Road,51.48713,-0.04328,bus,225
490003241S,490003241S,Alloa Road,51.48779,-0.04369,bus,225
490G00003241,490G00003241,Alloa Road,51.48779,-0.04369,bus,225
490003258N,490003258N,Alma Avenue,51.55513,0.22974,bus,193
490003258S,490003258S,Alma Avenue,51.55465,0.22979,bus,193
490G00003258,490G00003258,Alma Avenue,51.55465,0.22979,bus,193
490003261E,490003261E,Almington Street,51.56845,-0.11939,bus,"210, 310"
490003261W,490003261W,Almington Street,51.56886,-0.11833,bus,"310, 210"
490G00003261,490G00003261,Almington Street,51.56886,-0.11833,bus,"210, 310"
490003262HW,490003262HW,Almond Way,51.38229,0.05666,bus,R3
490003262W,490003262W,Almond Way,51.38238,0.05655,bus,R3
490G00003262,490G00003262,Almond Way,51.38229,0.05666,bus,R3
490018683SE,490018683SE,Alnwick Road / Mottingham Lane,51.44373,0.02901,bus,B15
490G00018683,490G00018683,Alnwick Road / Mottingham Lane,51.44373,0.02901,bus,B15
490003265E,490003265E,Alperton Lane,51.5321,-0.30996,bus,95
490003265W,490003265W,Alperton Lane,51.53208,-0.31153,bus,95
490G00003265,490G00003265,Alperton Lane,51.53208,-0.31153,bus,95
490003268E1,490003268E1,Alperton Sainsbury's,51.53802,-0.30235,bus,"297, 83, 245"
490003268E2,490003268E2,Alperton Sainsbury's,51.53802,-0.3021,bus,224
490G00003268,490G00003268,Alperton Sainsbury's,51.53802,-0.30235,bus,"83, 224, 245, 297"
490003268W2,490003268W2,Alperton Sainsbury's / Athlon Road,51.5379,-0.30258,bus,297
490G00018972,490G00018972,Alperton Sainsbury's / Athlon Road,51.5379,-0.30258,bus,297
490000005A,490000005A,Alperton Station,51.54054,-0.29893,bus,"297, 224, 483, 83, N83"
490000005B,490000005B,Alperton Station,51.54084,-0.29875,bus,"N83, 83, 483, 224, 297"
490003264C,490003264C,Alperton Station,51.54044,-0.30122,bus,"245, 487"
490003264D,490003264D,Alperton Station,51.54032,-0.30139,bus,"487, 245"
490003269N,490003269N,Alpha Close,51.52709,-0.16415,bus,"274, 113, 13, N113"
490003269S,490003269S,Alpha Close,51.52756,-0.16467,bus,"N113, 13, 113, 274"
