station_name,latitude,longitude,mode,lines,station_id
Almond Way,51.38229,0.05666,bus,R3,490003262HW
Almond Way,51.38238,0.05655,bus,R3,490003262W
Alnwick Road / Mottingham Lane,51.44373,0.02901,bus,B15,490018683SE
Alperton,51.54022715,-0.298361133,London Underground,Piccadilly,13.0
Alperton Lane,51.53208,-0.31153,bus,95,490003265W
Alperton Lane,51.5321,-0.30996,bus,95,490003265E
Alperton Sainsbury's,51.53802,-0.30235,bus,"224, 245, 297, 83",490003268E1
Alperton Sainsbury's,51.53802,-0.3021,bus,224,490003268E2
Alperton Sainsbury's / Athlon Road,51.5379,-0.30258,bus,"224, 245, 297, 83",490003268W2
Alperton Station,51.54032,-0.30139,bus,"245, 487",490003264D
Alperton Station,51.54044,-0.30122,bus,"245, 487",490003264C
Alperton Station,51.54054,-0.29893,bus,"224, 297, 483, 83, N83",490000005A
Alperton Station,51.54084,-0.29875,bus,"224, 297, 483, 83, N83",490000005B
Alperton Underground Station,51.540627,-0.29961,bus,"224, 79, Piccadilly",940GZZLUALP
Alpha Close,51.52709,-0.16415,bus,"113, 13, 274, N113",490003269N
Alpha Close,51.52756,-0.16467,bus,"113, 13, 274, N113",490003269S
Alpha Place,51.3828,-0.22324,bus,293,490016460S
Alpha Place,51.38395,-0.22467,bus,293,490016460N
Alpha Road,51.61981,-0.01723,bus,"215, 397, 97, N26",490003270A
Alpha Road,51.62024,-0.01701,bus,"215, 397, 97, N26",490003270B
Alsace Road,51.48706,-0.08445,bus,"136, 343, 42, N343",490003274S
Alsace Road,51.48727,-0.08489,bus,"136, 343, 42, N343",490003274N
Alscot Road,51.49362,-0.07444,bus,"1, 78, N1",490003275W
Alscot Road,51.49368,-0.07436,bus,"1, 78, N1",490003275E
Alston Road,51.6587,-0.2049,bus,unknown,490005225S
Alston Road High Barnet,51.65585,-0.20847,bus,384,490003277E
Alston Road High Barnet,51.6562,-0.20749,bus,384,490003277W
Altab Ali Park,51.5167,-0.06852,bus,"205, 25, 254, N205, N25, N253",490018832E
Altab Ali Park,51.51694,-0.06778,bus,"205, 25, 254, N205, N25, N253",490006827W
Altash Gardens,51.4332,0.06151,bus,314,490003279N
Altmore Avenue,51.53361,0.05919,bus,"238, 300, 325, 5, N15",490003280W
Altmore Avenue,51.53366,0.05847,bus,"238, 300, 325, 5, N15",490003280X
Alton Close,51.47465,-0.32974,bus,H28,490016404N
Alton Close,51.47531,-0.33077,bus,H28,490016403S
Alton Road,51.36876,-0.11824,bus,"289, 439, 663",490003281S
Alton Road,51.36881,-0.11844,bus,"289, 407, 410, 439, 663",490003281N
Altyre Way,51.39178,-0.03841,bus,"194, 356, 358",490013532W
Altyre Way,51.39194,-0.03721,bus,"194, 356, 358",490015526E
Alvanley Gardens,51.55262,-0.1875,bus,"113, 13, N113",490003282S
Alwold Crescent,51.4488,0.02515,bus,"160, 660, B15",490003283S
Amberden Avenue,51.59203,-0.18927,bus,"112, 232",490003285E
Amblecote Road,51.43157,0.02649,bus,"124, 126, 624, N136",490003290W
Amblecote Road,51.43163,0.02537,bus,"124, 126, 624, N136",490003290E
Ambleside Avenue,51.42721,-0.13441,bus,"201, 333, 57",490003292S1
Ambleside Avenue,51.42746,-0.13406,bus,"201, 333, 57",490003292S2
Ambleside Avenue,51.54735,0.19874,bus,"165, 365, 372",490003291S
Ambleside Avenue,51.54791,0.1992,bus,"165, 365, 372",490003291N
Amen Corner,51.42245,-0.16047,bus,"127, 264, 270, 280, 333, 355, 44, 57, 77, N44",490003295N
Amen Corner,51.42263,-0.15897,bus,"127, 333, 57",490005830W
Amen Corner,51.42367,-0.16189,bus,"127, 264, 270, 280, 333, 355, 44, 57, 77, N44",490003295U
Amersham,51.674207,-0.60759,London Underground,"Chiltern Railways, Metropolitan",HUBAMR
Amersham Road,51.47334,-0.03214,bus,"136, 21, 321, 436, N136, N21",490003298S
Amersham Road,51.47353,-0.03344,bus,"136, 171, 172, 21, 321, 436, N136, N171, N21",490003298N
Amesbury Drive,51.63745,-0.01227,bus,215,490003299S
Amesbury Drive,51.63851,-0.01215,bus,215,490003299N
Amherst Close,51.39368,0.10461,bus,R3,490000398Y
Amherst Close,51.39394,0.10305,bus,R3,490000398Z
Amherst Drive,51.39407,0.10181,bus,R3,490018673Z
Amherst Road,51.51878,-0.31064,bus,"297, E10",490003303N
Amhurst Park,51.57374,-0.08758,bus,"259, 279, N279",490003306E
Amhurst Park / Stamford Lodge,51.57379,-0.07449,bus,"253, 254, 310, N253",490012524C
Amhurst Road,51.55602,-0.07465,bus,"149, 243, 67, 76",490003307P
Amhurst Road / Dalston Lane,51.54961,-0.06129,bus,276,490001128P
Amhurst Road / Hackney Downs Station,51.54865,-0.05841,bus,"106, 242, 253, 254, 276, 30, 38, 55, N242, N253, N38, N55",490001128L
Amity Road,51.53708,0.01331,bus,"104, 238",490003309W
Amity Road,51.53724,0.01166,bus,"104, 238",490003309E
Ampere Way,51.38214,-0.12344,Tramlink,unknown,4900ZZCRAMP0
Ampere Way,51.38222,-0.12386,Tramlink,unknown,4900ZZCRAMP1
Ampere Way Tram Stop,51.382238,-0.123654,bus,"S4, Tram",940GZZCRAMP
Ampere Way Tram Stop  / Valley Park,51.38238,-0.12388,bus,S4,490002004E
Amwell Street / Merlin Street,51.5273,-0.10896,bus,unknown,490018492S
Amwell Street / Merlin Street,51.5274,-0.10911,bus,unknown,490018492N
Amwell Street / River Street,51.52914,-0.11027,bus,unknown,490018491S
Amwell Street / River Street,51.52921,-0.11037,bus,"19, 341, 38, N19, N38, N41",490018491N
Amyruth Road,51.45365,-0.02811,bus,284,490000368Z
Anchor and Hope Lane,51.48897,0.0304,bus,"180, 472, 486",490003310N
Anchor and Hope Lane,51.49021,0.02863,bus,"180, 472, 486",490015312E
Anchor Close,51.52391,0.11211,bus,"EL1, EL3",490009651S
Anchor Street,51.49158,-0.06062,bus,"1, 381, N1, N381",490003311N
Anchor Street,51.49217,-0.06139,bus,"1, 381, N1, N381, P12",490003311E
Anderson Drive,51.432902,-0.444195,bus,117,40004402101B
Anderson Drive,51.433051,-0.443902,bus,117,40004402101A
Anderson Way,51.49712,0.16046,bus,"180, 401",490005691E
Anderson Way,51.49715,0.16012,bus,"180, 401",490005691W
Andover Road,51.37776,0.08148,bus,R7,490011037W2
Andover Road,51.3778,0.08187,bus,R7,490011037E2
Andrew Street,51.51459,-0.00853,bus,D8,490003315F
Andrews Close,51.37924,-0.22602,bus,S3,490020237S
Andrews Road,51.53429,-0.05963,bus,unknown,490016362W
Anerley,51.411617,-0.06410424,London Overground,unknown,349.0
Anerley / the Mitre,51.40627,-0.06464,bus,"157, 197, 356, 75",490003318E
Anerley / the Mitre,51.40674,-0.06343,bus,"157, 197, 356, 75",490003318AV
Anerley Hill / Crystal Palace,51.41977,-0.07759,bus,"157, 249, 358, 410, 432, N3",490005870F
Anerley Park,51.41325,-0.06877,bus,"157, 249, 358, 432, N3",490003319N
Anerley Park / Anerley Road,51.41284,-0.06788,bus,354,490003319S
Anerley Park / Anerley Road,51.41326,-0.06792,bus,354,490008537N
Anerley Park Road / Thicket Road,51.41619,-0.06669,bus,354,490015448N
Anerley Road / Anerley Station,51.41189,-0.06683,bus,"157, 249, 354, 358, 432, N3",490001007AB
Anerley Road / Anerley Station,51.41208,-0.0669,bus,"157, 249, 354, 358, 432, N3",490001007AA
Anerley Road / Croydon Road,51.40922,-0.06007,bus,"157, 354, 358, N3",490003317AH
Anerley Road / Oak Grove Road,51.40902,-0.05863,bus,"197, 356, 358, 75, N3",490003317AJ
Anerley Road / Oak Grove Road,51.40907,-0.0588,bus,"197, 356, 358, 75, N3",490003317AK
Anerley Road / Worbeck Road,51.40806,-0.06065,bus,"157, 197, 356, 75",490015130AN
Anerley Station,51.41194,-0.06581,bus,"249, 432",490001007E
Anerley Station,51.41202,-0.06556,bus,"249, 432",490001007AD
Angel,51.5309796,-0.103116359,London Underground,Northern,331.0
Angel Corner,51.61436,-0.0635,bus,"34, 444",490003322C
Angel Corner,51.61473,-0.06358,bus,"34, 444",490003322F
Angel Corner,51.61601,-0.06386,bus,"149, 259, 279, 349, N279",490015189E
Angel Corner,51.61614,-0.06404,bus,"102, 144, 149, 259, 279, 34, 349, 444, 491, N279",490010801H
Angel Corner,51.61669,-0.0636,bus,"102, 144, 491",490015189D
Angel Corner / Silver Street Station,51.61458,-0.06557,bus,"102, 144, 34, 444, 491, SL1",490003324A
Angel Corner / Silver Street Station,51.61487,-0.06537,bus,"102, 144, 34, 444, 491, SL1",490003324B
Angel Hill,51.37377,-0.19472,bus,S3,490020131W
Angel Islington,51.53084,-0.10421,bus,"274, 4, 56",490003327K
Angel Islington,51.53168,-0.10519,bus,"205, 214, 274, 394, 4, 43, 56, N205",490003327J
Angel Islington / City Road,51.53165,-0.10474,bus,"205, 214, 274, 394, 4, 43, 56, N205",490003327H
Angel Lane,51.54285,-0.00044,bus,"158, 241, 308",490003328U
Angel Road,0.0,0.0,bus,unknown,490G00001008
Angel Road,51.61451,-0.04837,bus,192,4900HC188N
Angel Road,51.6146,-0.04813,bus,192,490006440S
Angel Station,51.53191,-0.10767,bus,"205, 214, N205",490015108S
Angel Station,51.53337,-0.10564,bus,"4, 43, 56",490000007G
Angel Station,51.53374,-0.10546,bus,"19, 30, 341, 38, 476, 73, N19, N277, N38, N41, N73",490000007F
Angel Station,51.53396,-0.10558,bus,"341, 38, 476, 56, 73, N277, N38, N73",490000007X
Angel Station,51.5343,-0.10537,bus,"19, 30, 4, 43, N19, N41",490000007Y
Angel Underground Station,51.532624,-0.105898,bus,"205, 214, 274, 394, 4, 43, 56, N205, Northern",940GZZLUAGL
Angus Drive,51.5596,-0.39852,bus,114,490014491S
Angus Gardens,51.60257,-0.2553,bus,"186, 204, N5",490003331W
Animal Reception Centre,51.45468,-0.45398,bus,203,490003332W
Animal Reception Centre,51.45482,-0.45358,bus,203,490003332E
Annandale Road,51.44115,0.09557,bus,"51, 625",490003333S
Annandale Road,51.4418,0.09599,bus,"51, 625",490003333N
Annandale Road,51.44379,0.09022,bus,B13,490002111Y
Annandale Road,51.44417,0.09074,bus,B13,490002111Z
Anne Boleyn's Walk,51.35727,-0.21828,bus,unknown,490016303N
Annesley Avenue,51.59362,-0.25907,bus,"142, 303, 32, N32",490014985S
Annesley Road,51.47241,0.02278,bus,"132, 178, 286, 335",490003336S
Annesley Road,51.47323,0.02201,bus,178,490003336N
Anson Primary School,51.55385,-0.21832,bus,226,490003337W
Anson Primary School,51.55392,-0.21793,bus,226,490003337E
Anson Road,51.55337,-0.21768,bus,"260, 266, 460, N266",490003338S
Antill Road,51.5302,-0.03042,bus,339,490015685E
Antill Road,51.58463,-0.06706,bus,"41, N41, W4",490012525R
Antlers Hill,51.6453,-0.00864,bus,379,490003340S
Antlers Hill / Deerleap Grove,51.64321,-0.00829,bus,379,490006024S
Aperfield Inn,51.30164,0.05238,bus,246,490013361S
Aperfield Inn,51.30197,0.05208,bus,246,490013361N
Aperfield Road,51.30734,0.04388,bus,246,490003341E
Aperfield Road,51.30843,0.04336,bus,"246, R8",490018980S
Apex Corner,51.62089,-0.25332,bus,"113, 186, 292, 384, 606, N113",490003642N1
Apex Corner,51.62096,-0.25359,bus,"113, 186, N113",490003642N
Apex Corner,51.62276,-0.25475,bus,"292, 384, 606",490003342N
Apex Corner,51.62283,-0.25428,bus,"292, 384, 606",490003342S
Apex Corner / Country Way,51.43584,-0.38023,bus,290,490015344W
Apex Corner / Country Way,51.43627,-0.38045,bus,290,490015344E
Apex Corner / Hampton Road West,51.43701,-0.37966,bus,"285, 490",490015342S1
Apex Corner / Hampton Road West,51.43725,-0.38054,bus,"285, 490",490015342W1
Apollo Place,51.55902,0.00535,bus,"339, W13",490003343W
Apothecary Street,51.51329,-0.10409,bus,unknown,490000023K
Apple Tree Avenue,51.51744,-0.46328,bus,"U1, U3, U5",490003348W
Apple Tree Avenue,51.51761,-0.46312,bus,"U1, U3, U5",490003348E
Applegarth,51.3532,-0.02401,bus,"130, 64, 664",490003345W
Applegarth,51.35346,-0.0241,bus,"130, 64, 664",490003345E
Appleton Road,51.46052,0.04518,bus,"132, 286",490003347E
Appleton Road,51.46057,0.04414,bus,"132, 286",490003347W
Appold Street,51.52175,-0.08121,bus,42,490016576AP
Aquila Estate,51.39932,0.05918,bus,R7,490018906N
Arabella Drive,51.46465,-0.24977,bus,969,490011231Z
Aragon Road,51.42918,-0.30363,bus,K5,490000884Z
Aragon School,51.389,-0.2185,bus,413,490013830W
Aragon School,51.389,-0.21786,bus,413,490013830E
Arbery Road,51.52882,-0.03822,bus,"277, 339, 425, D6, N277",490003352S
Arbery Road,51.52896,-0.03852,bus,"277, 339, 425, D6, N277",490003352N
Arbour Square,51.51349,-0.04796,bus,"115, 135, 15, N15, N550",490003353E
Arbour Way,51.54715,0.20062,bus,252,490003354S
Arbour Way,51.54754,0.20026,bus,252,490003354N
Arbroath Road,51.46365,0.05087,bus,"122, 161",490003355S
Arbroath Road,51.46399,0.05139,bus,"122, 161",490003355N
Arbrook Lane,51.364284,-0.354889,bus,K3,40004405147B
Arbrook Lane,51.36444,-0.355113,bus,K3,40004405147A
Arbuthnot Lane,51.44684,0.13409,bus,269,490003357S
Arbuthnot Lane,51.44795,0.13536,bus,269,490003357N
Arbuthnot Road,51.47109,-0.04074,bus,"343, N343",490003358N
Arcadian Gardens,51.60574,-0.11167,bus,"121, 141, 232, 329, 629, N29",490012152N
Arcadian Gardens,51.60701,-0.11092,bus,"121, 141, 232, 329, 629, N29",490009709S
Archbishop Tenison's School,51.48303,-0.11554,bus,"185, 36, 436, N136",490003359A
Archbishop Tenison's School,51.48321,-0.11633,bus,"185, 36, 436, N136",490003359B
Archdale Place,51.40458,-0.27724,bus,"131, K5, N87",490006079E
Archway,51.56403452,-0.13344404,London Underground,Northern,301.0
Archway / Macdonald Road,51.56556,-0.1364,bus,unknown,490009499S
Archway Bridge,51.57046,-0.13871,bus,W5,490003362E
Archway Bridge,51.57074,-0.13798,bus,W5,490003362W
Archway Road,51.56653,-0.133,bus,"210, 310, 41, N41",490003363N
Archway Road / St John's Way,51.56676,-0.13299,bus,"210, 310, 41, N41",490003363M
Archway Station,51.56483,-0.13482,bus,"134, 210, 234, 310, 390, 41, N20",490000008W
Archway Station,51.56491,-0.13478,bus,unknown,490000008RR
Archway Station,51.56493,-0.13496,bus,"134, 390, N20",490000008U
Archway Station,51.5661,-0.1352,bus,"143, 263, 4, C11, N271, W5",490000008NW
Archway Station,51.56639,-0.13514,bus,"234, 41",490000008Z
Archway Station,51.56644,-0.13634,bus,"143, 210, 263, 310, 4, C11, N271, W5",490000008C
Archway Station   / Holloway Road,51.56536,-0.13413,bus,"17, 263, 43, N271, N41",490000008Y
Archway Station  / Holloway Road,51.56546,-0.13375,bus,"17, 263, 43, N271, N41",490000008R
Archway Underground Station,51.565478,-0.134819,bus,"134, 17, 234, 263, 43, N20, N271, N41, Northern",940GZZLUACY
Arden Court Gardens,51.57639,-0.1714,bus,H3,490000846Z
Arden Road,51.59496,-0.20517,bus,"125, 143, 326, 643, 653, 683",490003366S
Arden Road,51.5957,-0.2046,bus,"125, 143, 326, 643, 653, 683",490003366N
Ardleigh Green School,51.5846,0.2206,bus,"256, 294, 646, 656",490013557S
Ardleigh Green School,51.58505,0.22061,bus,"256, 294, 646, 656",490013557N
Ardley Close,51.43152,-0.03752,bus,"181, 202",490003368S
Ardley Close,51.43191,-0.0377,bus,"181, 202",490003368W
Ardley Close,51.56202,-0.25269,bus,112,490003061N
Ardoch Road,51.4369,-0.00166,bus,124,490007967S
Ardoch Road,51.43778,-0.00184,bus,124,490003369N
Arena,51.39105665,-0.056679487,Tramlink,unknown,428.0
Arena Tram Stop,51.38937,-0.0567,bus,289,490002005E
Arena Tram Stop,51.38983,-0.05559,bus,289,490002005W
Argall Avenue Industrial Estate,51.57135,-0.03657,bus,W19,490016505S
Argall Avenue Industrial Estate,51.57171,-0.0371,bus,W19,490016505N
Argyle Gardens,51.55737,0.25771,bus,"346, 646",490013455W
Argyle Gardens,51.55755,0.25879,bus,"346, 646",490013455E
Argyle Road,51.51629,-0.32222,bus,"E1, E11",490003372W
Argyle Road,51.51653,-0.32139,bus,E1,490003372E
Argyle Road,51.53361,-0.33129,bus,95,490003370W
Argyle Road / Avondale Avenue,51.61337,-0.18614,bus,221,490003373W
Argyle Road / Avondale Avenue,51.61356,-0.18639,bus,221,490003373E
Argyle Road / Courthouse Road,51.61247,-0.18804,bus,326,490000375Z
Argyle Road / Courthouse Road,51.61359,-0.18759,bus,326,490000375Y
Ariel Way / White City Bus Station,51.50741,-0.2245,bus,"148, 220, 272, 72, 95, N72",490003375WB
Ariel Way / White City Bus Station,51.50844,-0.22472,bus,"220, 272, N72",490018981ZW
Ark Elvin Academy / Park Lane,51.55351,-0.2918,bus,"18, N18",490014378M
Ark Elvin Academy / Park Lane,51.55365,-0.29214,bus,"18, N18",490005584K
Arkwright Road,51.34817,-0.07786,bus,412,490003377N
Arkwright Road,51.34844,-0.07815,bus,412,490003377S
Arlington Close,51.44231,0.08727,bus,unknown,49000HC84S
Arlington Crescent,51.68216,-0.03344,bus,"217, 279, 317, 327, 491, N279",490003378G
Arlington Drive,51.58359,-0.43208,bus,H13,490003379S
Arlington Drive,51.58429,-0.43307,bus,H13,490003379N
Arlington Road,51.53665,-0.14266,bus,"274, 88",490003380N
Arlington Road,51.62753,-0.14051,bus,unknown,490003381S
Arlington Road,51.62784,-0.14079,bus,unknown,490003381N
Armada Point,51.50947,0.07476,bus,"262, 366, N551",490018714S
Armada Point,51.50987,0.07488,bus,"262, 366, N551",490018714N
Armoury Way,51.4583,-0.19668,bus,"220, 270, 485",490003383D
Armoury Way,51.45831,-0.19661,bus,"170, 220, 270, 337, 37, 485, 670",490003383E
Army Reserve Centre,51.3095,-0.1252,bus,404,490013199E
Army Reserve Centre,51.54772,-0.46996,bus,U2,490008228E
Army Reserve Centre,51.54772,-0.46833,bus,U2,490008228W
Armytage Road,51.48273,-0.39411,bus,H28,490016383N
Armytage Road,51.48321,-0.39389,bus,H28,490016383S
Arnhem Avenue,51.49761,0.247348,bus,372,1590002901
Arnhem Avenue,51.497652,0.247523,bus,372,1590003001
Arnhem Wharf Primary School,51.49432,-0.02487,bus,"135, 277, D7, N277, N550",490006092S
Arnhem Wharf Primary School,51.49458,-0.02526,bus,"135, 277, D7, N277, N550",490006092N
Arnison Road,51.400579,-0.347966,bus,411,40004405131B
Arnison Road,51.401113,-0.34753,bus,411,40004405131A
Arnold Road,51.5351,0.14826,bus,"173, 174, 175, 673",490003388S
Arnold Road,51.53604,0.14777,bus,"173, 174, 175, 673",490003388N
Arnold Road,51.5475,-0.37923,bus,E10,490003387S
Arnold Road,51.54796,-0.37872,bus,E10,490003387N
Arnos Grove,51.61595478,-0.131434823,London Underground,Piccadilly,22.0
Arnos Grove Station,51.61596,-0.13295,bus,"184, 232, 34, N91, SL1",490000009W
Arnos Grove Station,51.61599,-0.13376,bus,"251, 298",490000009W1
Arnos Grove Station,51.61618,-0.13346,bus,"184, 232, 34, 382, N91, SL1",490000009A
Arnos Grove Station,51.61621,-0.13388,bus,"251, 298",490000009E1
Arnos Grove Swimming Pool,51.61567,-0.13003,bus,"184, 232, 34, N91",490017817W
Arnsberg Way,51.45724,0.14533,bus,unknown,490003975W1
Arragon Gardens,51.41669,-0.12598,bus,"109, 250, 255, 50, G1, N109, N250",490003389N
Arragon Gardens,51.41711,-0.12615,bus,"109, 250, 255, 50, G1, N109, N250",490003389S
Arragon Road,51.44902,-0.32906,bus,290,490013862G
Arragon Road,51.53116,0.04312,bus,"115, 147, 5, 58, N15",490003390E
Arrowsmith Road,51.61012,0.10909,bus,362,490018376N
Arsenal,51.55811105,-0.105674399,London Underground,Piccadilly,21.0
Arsenal Underground Station,51.558655,-0.107457,bus,"19, 236, 4, N19, Piccadilly",940GZZLUASL
Arterberry Road,51.41211,-0.22443,bus,"131, 57, N87",490003392W2
Arterberry Road,51.41243,-0.22411,bus,"131, 57, N87",490003392W1
Arterberry Road,51.41838,-0.22781,bus,200,490003393W
Arterial Road / West Thurrock,51.489766,0.274491,bus,372,1590012501
Arterial Road / West Thurrock,51.490162,0.275404,bus,372,1590012601
Arterial Road West Thurrock,51.490162,0.275404,bus,372,159G0012501
Artesian Road,51.51583,-0.19542,bus,"28, 31, 328, 7, 70, N28, N31, N7",490014402A
Artillery Close,51.5763,0.08358,bus,169,490008372S
Artillery Place / Frances Street,51.48739,0.05766,bus,"291, 380, 422, 53, 54, N53",490006981W
Artillery Place / Frances Street,51.48746,0.0574,bus,"291, 380, 422, 53, 54, N53",490006981E
Artillery Place / John Wilson Street,51.48787,0.06145,bus,"291, 380, 422, 53, 54, N53",490008574X
Arundel Avenue,51.34475,-0.06854,bus,412,490003397S
Arundel Avenue,51.34491,-0.0689,bus,412,490003397N
Arundel Road,51.59701,0.23246,bus,"256, 294, 646, 656",490003401S
Arundel Road,51.59736,0.23233,bus,"256, 294, 646, 656",490003401N
Ascalon Street,51.47746,-0.14182,bus,P5,490011936S
Ascot Gardens,51.52237,-0.37477,bus,120,490005614N
Asda Edmonton Green,51.62295,-0.05818,bus,192,4900HC189S
Asda Edmonton Green,51.62333,-0.05802,bus,192,490006443Z
Ash Grove,51.40627,-0.05754,bus,354,490003436BG
Ash Grove,51.40669,-0.05811,bus,354,490003436BE
Ash Grove,51.52423,-0.3652,bus,"105, 95",490003435W
Ash Grove,51.52458,-0.36474,bus,"105, 95",490003435E
Ash Road,51.3748,-0.03084,bus,"194, 198",490007335S
Ash Road,51.38401,-0.2136,bus,"413, 93",490003448S
Ash Row,51.3861,0.05813,bus,R3,490015902SE
Ash Tree Close,51.38094,-0.30138,bus,"465, 671, 71, K1, K4, N65",490013457HU
Ashbourne Grove,51.61549,-0.25549,bus,"221, 240, 303, 688",490003407E
Ashbourne Rise,51.36598,0.08123,bus,R4,490020268N
Ashbourne Rise,51.36617,0.082,bus,R4,490020268S
