Year,Event Date,Artist,Venue,City
2019,07-12-2019,Brutality Will Prevail,New River Studios,London
2019,07-12-2019,Anoxide,New Cross Inn,London
2019,07-12-2019,Pupil Slicer,New Cross Inn,London
2019,07-12-2019,METZ,Alexandra Palace,London
2019,07-12-2019,The Wedding Present,O2 Forum Kentish Town,London
2019,07-12-2019,Abyssal,Redon,London
2019,07-12-2019,RAYE,The O2 Arena,London
2019,07-12-2019,House of Dirt,The Monarch,London
2019,07-12-2019,Johnny Moped,The Water Rats,London
2019,07-12-2019,Jonas Blue,The O2 Arena,London
2019,07-12-2019,Ella Henderson,The O2 Arena,London
2019,07-12-2019,Bucovina,The Underworld,London
2019,07-12-2019,Sit Down,Signature Brew Haggerston,London
2019,07-12-2019,Harry Styles,The O2 Arena,London
2019,07-12-2019,Nick Byrne,Trinity Bar,Harrow
2019,07-12-2019,Parish,The Lexington,London
2019,07-12-2019,Jax Jones,The O2 Arena,London
2019,07-12-2019,Jetstream Pony,O2 Forum Kentish Town,London
2019,07-12-2019,Black Moth,The Lexington,London
2019,07-12-2019,Lauv,The O2 Arena,London
2019,07-12-2019,Glasvegas,100 Club,London
2019,07-12-2019,Stormzy,The O2 Arena,London
2019,07-12-2019,Aitch,The O2 Arena,London
2019,07-12-2019,Tales of Perdition,229 The Venue,London
2019,07-12-2019,Ese & The Vooduu People,Acklam Village Market,London
2019,07-12-2019,Frauds,Signature Brew Haggerston,London
2019,07-12-2019,Liam Payne,The O2 Arena,London
2019,07-12-2019,Ava Max,The O2 Arena,London
2019,07-12-2019,Rita Ora,The O2 Arena,London
2019,07-12-2019,Underworld,"The SSE Arena, Wembley",London
2019,07-12-2019,Anti‐Flag,Banquet Records,Kingston upon Thames
2019,07-12-2019,Travis,Trafalgar Square,London
2019,07-12-2019,Taylor Swift,Strictly Come Dancing,London
2019,07-12-2019,Queen Zee,Signature Brew Haggerston,London
2019,07-12-2019,Rick Smith,"The SSE Arena, Wembley",London
2019,06-12-2019,Amanda Palmer,Union Chapel,London
2019,06-12-2019,Echobelly,100 Club,London
2019,06-12-2019,Boniface,O2 Academy Brixton,London
2019,06-12-2019,Mercy,Camden Assembly,London
2019,06-12-2019,Indoor Pets,Electric Ballroom,London
2019,06-12-2019,Crisis,The Dublin Castle,London
2019,06-12-2019,Whoa Melodic,The Betsey Trotwood (Downstairs),London
2019,06-12-2019,Heartworms,The Water Rats,London
2019,06-12-2019,Bokassa,The Underworld,London
2019,06-12-2019,Emma Bunton,Royal Albert Hall,London
2019,06-12-2019,mclusky,Dingwalls,London
2019,06-12-2019,Famyne,The Underworld,London
2019,06-12-2019,Jerry Granelli,Aeolian Hall,London
2019,06-12-2019,KEG,Off The Cuff,London
2019,06-12-2019,Puppy,The Underworld,London
2019,06-12-2019,itoldyouiwouldeatyou,Chat's Palace,London
2019,06-12-2019,Doja Cat,Boiler Room,London
2019,06-12-2019,Do Nothing,House of Vans,London
2019,06-12-2019,Stray From the Path,O2 Academy Islington,London
2019,06-12-2019,Luminous Bodies,New River Studios,London
2019,06-12-2019,Martha & Rufus Wainwright,Royal Festival Hall,London
2019,06-12-2019,Black Witchery,Boston Music Room,London
2019,06-12-2019,Arndales,Dingwalls,London
2019,06-12-2019,Domani,O2 Forum Kentish Town,London
2019,06-12-2019,BBC Concert Orchestra,Queen Elizabeth Hall,London
2019,06-12-2019,JID,O2 Forum Kentish Town,London
2019,06-12-2019,Giggs,"The SSE Arena, Wembley",London
2019,06-12-2019,Walt Disco,House of Vans,London
2019,06-12-2019,GRIP,O2 Forum Kentish Town,London
2019,06-12-2019,The Psychotic Monks,The Lexington,London
2019,06-12-2019,Amyl and the Sniffers,Studio 9294,London
2019,06-12-2019,Talk Show,House of Vans,London
2019,06-12-2019,Bob Vylan,Werkhaus,London
2019,06-12-2019,UK Subs,229 The Venue,London
2019,06-12-2019,Poets of the Fall,Heaven,London
2019,06-12-2019,Keb’ Mo’,Garde Arts Center,New London
2019,06-12-2019,Warren Mailley-Smith,"St James's Church, Piccadilly",London
2019,06-12-2019,Necromaniac,Boston Music Room,London
2019,06-12-2019,IST IST,Alexandra Palace Theatre,London
2019,06-12-2019,The Futureheads,Electric Ballroom,London
2019,06-12-2019,Ben Ottewell,Camden Assembly,London
2019,06-12-2019,Night Flowers,Electric Ballroom,London
2019,06-12-2019,Harry Styles,The Graham Norton Show,London
2019,06-12-2019,Planes Mistaken for Stars,The Lounge,London
2019,06-12-2019,Belshazzar’s Feast,The Oval Tavern,Croydon
2019,06-12-2019,Strange Bones,Truman Brewery,London
2019,06-12-2019,IQ,The Garage,London
2019,06-12-2019,The Devil Wears Prada,O2 Academy Islington,London
2019,06-12-2019,Criminal Mind,229 The Venue,London
2019,06-12-2019,Embrace,Alexandra Palace Theatre,London
2019,06-12-2019,Chapter And Verse,Heaven,London
2019,06-12-2019,Loathe,O2 Academy Islington,London
2019,06-12-2019,Strawbs,St George's Church,Beckenham
2019,06-12-2019,White Lies,O2 Academy Brixton,London
2019,06-12-2019,MY BABY,Islington Assembly Hall,London
2019,06-12-2019,Ese & The Vooduu People,The Pelton Arms,London
2019,06-12-2019,Rick Wakeman,Cadogan Hall,London
2019,05-12-2019,East 17,Stratford Olympic Park,London
2019,05-12-2019,Snow Patrol,Royal Albert Hall,London
2019,05-12-2019,Deco,Camden Assembly,London
2019,05-12-2019,Pijn,The Black Heart,London
2019,05-12-2019,Man & the Echo,Peckham Audio,London
2019,05-12-2019,Jimmy Carr,indigo at The O2,London
2019,05-12-2019,John Barrowman,Eventim Apollo,London
2019,05-12-2019,Fat White Family,EartH,Hackney
2019,05-12-2019,Dyscarnate,Electric Ballroom,London
2019,05-12-2019,Noah Guthrie,St Pancras Old Church,London
2019,05-12-2019,Sports Team,O2 Forum Kentish Town,London
2019,05-12-2019,PREGOBLIN,EartH,Hackney
2019,05-12-2019,Whitechapel,Electric Ballroom,London
2019,05-12-2019,ROSALÍA,O2 Academy Brixton,London
2019,05-12-2019,Alfie Templeman,O2 Forum Kentish Town,London
2019,05-12-2019,Tantric,The Unicorn,London
2019,05-12-2019,Fleshgod Apocalypse,Electric Ballroom,London
2019,05-12-2019,Pip Blom,O2 Forum Kentish Town,London
2019,05-12-2019,The Comet Is Coming,O2 Shepherd's Bush Empire,London
2019,05-12-2019,Namasenda,Fire,London
2019,05-12-2019,China Bears,Old Blue Last,London
2019,05-12-2019,Tom Walker,PRYZM,Kingston upon Thames
2019,05-12-2019,SKYND,Electrowerkz,London
2019,05-12-2019,Tom Speight,PRYZM,Kingston upon Thames
2019,05-12-2019,Amanda Palmer,Union Chapel,London
2019,05-12-2019,Amyl and the Sniffers,The Underworld,London
2019,05-12-2019,Krept & Konan,The O2 Arena,London
2019,05-12-2019,Pearl Fish,The Finsbury,London
2019,05-12-2019,Tim Baker,London Music Hall,London
2019,05-12-2019,Kataklysm,Electric Ballroom,London
2019,05-12-2019,The Covasettes,Camden Assembly,London
2019,05-12-2019,Aldous Harding,Roundhouse,London
2019,05-12-2019,Penelope Isles,Oslo Hackney,Hackney
2019,05-12-2019,Hannah Diamond,Fire,London
2019,04-12-2019,Crumb,The Dome,London
2019,04-12-2019,The Blinders,Seasons,Woodford Green
2019,04-12-2019,Apparat,Roundhouse,London
2019,04-12-2019,Sigrid,Eventim Apollo,London
2019,04-12-2019,Voivod,O2 Academy 2 Islington,London
2019,04-12-2019,Danny Elfman,"The SSE Arena, Wembley",London
2019,04-12-2019,Evie Irie,Eventim Apollo,London
2019,04-12-2019,Parov Stelar,O2 Academy Brixton,London
2019,04-12-2019,Tamino,Scala,London
2019,04-12-2019,Our Girl,Peckham Audio,London
2019,04-12-2019,Bokassa,Maida Vale Studios,London
2019,04-12-2019,Heather Rankin,Aeolian Hall,London
2019,04-12-2019,Winnie Raeder,Scala,London
2019,04-12-2019,Rick Astley,BBC Radio 2 with Ken Bruce,London
2019,04-12-2019,Lucy Rose,Barbican Hall,London
2019,04-12-2019,"Black Country, New Road",MOTH Club,London
2019,04-12-2019,Band of Skulls,O2 Forum Kentish Town,London
2019,04-12-2019,Scott Matthews,Barbican Hall,London
2019,04-12-2019,Yola,Islington Assembly Hall,London
2019,04-12-2019,Calva Louise,The Shacklewell Arms,London
2019,04-12-2019,Gaygirl,The Shacklewell Arms,London
2019,04-12-2019,Hannah Diamond,Fire,London
2019,04-12-2019,Madonnatron,EartH,Hackney
2019,04-12-2019,Memphis May Fire,The Underworld,London
2019,04-12-2019,Dweezil Zappa,Royal Festival Hall,London
2019,04-12-2019,Incognito feat. Maysa,indigo at The O2,London
2019,04-12-2019,Walkways,The Underworld,London
2019,04-12-2019,Sisteray,Seasons,Woodford Green
2019,04-12-2019,The 4 of Us,The Fiddler,London
2019,04-12-2019,IDER,Eventim Apollo,London
2019,04-12-2019,MEATRAFFLE,EartH,Hackney
2019,04-12-2019,Fat White Family,EartH,Hackney
2019,04-12-2019,Childrain,O2 Academy 2 Islington,London
2019,04-12-2019,GWAR,O2 Academy 2 Islington,London
2019,03-12-2019,Harvey Sutherland,O2 Academy Brixton,London
2019,03-12-2019,Duncan Laurence,The Garage,London
2019,03-12-2019,Khruangbin,O2 Academy Brixton,London
2019,03-12-2019,Crumb,The Dome,London
2019,03-12-2019,We Were Promised Jetpacks,Scala,London
2019,03-12-2019,Emily Barker,Alexandra Palace Theatre,London
2019,03-12-2019,Jamie xx,Trafalgar Square,London
2019,03-12-2019,Dreamer Boy,Electric Ballroom,London
2019,03-12-2019,Oli Brown,The Beaverwood,Chislehurst
2019,03-12-2019,Frank Turner,Alexandra Palace Theatre,London
2019,03-12-2019,Rheostatics,London Music Hall,London
2019,03-12-2019,Jim Jefferies,The O2 Arena,London
2019,03-12-2019,LAUNDRY DAY,Electric Ballroom,London
2019,03-12-2019,Hailaker,The Lexington,London
2019,03-12-2019,Benedict Cork,The Garage,London
2019,03-12-2019,MUNA,O2 Shepherd's Bush Empire,London
2019,03-12-2019,Clairo,Electric Ballroom,London
2019,03-12-2019,Julia Jacklin,O2 Forum Kentish Town,London
2019,03-12-2019,Fat White Family,EartH,Hackney
2019,03-12-2019,Civil Villains,The Black Heart,London
2019,03-12-2019,Sœur,The Black Heart,London
2019,03-12-2019,Robert J. Hunter,"The Bedford, Balham",London
2019,03-12-2019,Torche,New Cross Inn,London
2019,03-12-2019,Angie McMahon,O2 Forum Kentish Town,London
2019,03-12-2019,Sarah Klang,The Lexington,London
2019,03-12-2019,Guap,Roundhouse,London
2019,03-12-2019,Lilla Vargen,Eventim Apollo,London
2019,03-12-2019,Dermot Kennedy,Eventim Apollo,London
2019,03-12-2019,Vald,O2 Academy Islington,London
2019,03-12-2019,Amy & The Calamities,"The Bedford, Balham",London
2019,03-12-2019,Weval,Village Underground,London
2019,03-12-2019,Denzel Curry,Roundhouse,London
2019,02-12-2019,Allman Brown,Paper Dress Vintage,Hackney
2019,02-12-2019,LAUNDRY DAY,O2 Shepherd's Bush Empire,London
2019,02-12-2019,Dreamer Boy,O2 Shepherd's Bush Empire,London
2019,02-12-2019,Working Men’s Club,EartH,Hackney
2019,02-12-2019,Thursday,Electric Ballroom,London
2019,02-12-2019,Counterfeit,Scala,London
2019,02-12-2019,Chris Conley,Electric Ballroom,London
2019,02-12-2019,Fat White Family,EartH,Hackney
2019,02-12-2019,Archspire,The Underworld,London
2019,02-12-2019,swim school,Omeara,London
2019,02-12-2019,Sarah Darling,Union Chapel,London
2019,02-12-2019,Fontaines D.C.,Rough Trade East,London
2019,02-12-2019,Lilla Vargen,Eventim Apollo,London
2019,02-12-2019,Hunter & The Bear,Camden Assembly,London
2019,02-12-2019,Beneath the Massacre,The Underworld,London
2019,02-12-2019,Clairo,O2 Shepherd's Bush Empire,London
2019,02-12-2019,Jvck James,Private Venue,London
2019,02-12-2019,The Xcerts,Omeara,London
2019,02-12-2019,Electric Guest,Village Underground,London
2019,02-12-2019,Eric Clapton,Royal Albert Hall,London
2019,02-12-2019,Frank’s White Canvas,The Fiddler's Elbow,London
2019,02-12-2019,Dermot Kennedy,Eventim Apollo,London
2019,02-12-2019,Judie Tzuke,BBC Radio,London
2019,01-12-2019,Charlotte de Witte,BBC Radio 1 Studios,London
2019,01-12-2019,Void of Vision,Electric Brixton,London
2019,01-12-2019,Northlane,Electric Brixton,London
2019,01-12-2019,Six60,Roundhouse,London
2019,01-12-2019,Nek,O2 Shepherd's Bush Empire,London
2019,01-12-2019,Polaris,Electric Brixton,London
2019,01-12-2019,Root,The Underworld,London
2019,01-12-2019,Archgoat,The Underworld,London
2019,01-12-2019,Renounced,ULU Live,London
2019,01-12-2019,L’Éclair,The Shacklewell Arms,London
2019,01-12-2019,Justice for the Damned,ULU Live,London
2019,01-12-2019,Desaster,The Underworld,London
2019,01-12-2019,The Barra MacNeils,Centennial Hall,London
2019,01-12-2019,We Are Scientists,O2 Academy Islington,London
2019,01-12-2019,Rosie Alena,Windmill Brixton,London
2019,01-12-2019,Dean Owens,The Betsey Trotwood (Downstairs),London
2019,01-12-2019,Malevolence,ULU Live,London
2019,01-12-2019,shame,O2 Academy Islington,London
2019,01-12-2019,IDER,O2 Academy Islington,London
2019,01-12-2019,Harry Shearer,Hyatt Regency Hotel,London
2019,01-12-2019,Sleeper,O2 Academy Islington,London
2019,01-12-2019,Mork,The Underworld,London
2019,01-12-2019,Valaraukar,The Underworld,London
2019,01-12-2019,Knocked Loose,ULU,London
2019,01-12-2019,whenyoung,O2 Academy Islington,London
2019,01-12-2019,Judith Owen,Hyatt Regency Hotel,London
2019,01-12-2019,Eilen Jewell,100 Club,London
2019,01-12-2019,Judie Tzuke,Hyatt Regency Hotel,London
2019,01-12-2019,Thursday,Electric Ballroom,London
2019,01-12-2019,Chris Conley,Electric Ballroom,London
2019,01-12-2019,TCB Band,The O2 Arena,London
2019,30-11-2019,Komputer,Electrowerkz,London
2019,30-11-2019,Amelie Lens,Fabric,London
2019,30-11-2019,Imi,Electrowerkz,London
2019,30-11-2019,The Chemical Brothers,The O2 Arena,London
2019,30-11-2019,Big Country,Islington Assembly Hall,London
2019,30-11-2019,Rein,Electrowerkz,London
2019,30-11-2019,Hypocrisy,O2 Academy Brixton,London
2019,30-11-2019,Dub Phizix & Strategy,The Drumsheds,London
2019,30-11-2019,Adorior,The Dome,London
2019,30-11-2019,Idina Menzel,Strictly Come Dancing,London
2019,30-11-2019,All Else Failed,The Underworld,London
2019,30-11-2019,The Smiths Presumably,Nell's Jazz and Blues,London
2019,30-11-2019,Blasphemy,The Dome,London
2019,30-11-2019,Vulcano,The Dome,London
2019,30-11-2019,Ezra Collective,Roundhouse,London
2019,30-11-2019,Beverley Knight,Strictly Come Dancing,London
2019,30-11-2019,Sobriquet,The Fighting Cocks,Kingston upon Thames
2019,30-11-2019,The Coral,Olympia,London
2019,30-11-2019,August Burns Red,Electric Ballroom,London
2019,30-11-2019,Frank Turner,Alexandra Palace Theatre,London
2019,30-11-2019,Candid Heist,Camden Assembly,London
2019,30-11-2019,The Cruel Intentions,Fairfield Halls,Croydon
2019,30-11-2019,The Snuts,Olympia,London
2019,30-11-2019,Currents,Electric Ballroom,London
2019,30-11-2019,Courteeners,Olympia,London
2019,30-11-2019,Too Many T’s,Hoxton Square Bar & Kitchen,London
2019,30-11-2019,The New Roses,Fairfield Halls,Croydon
2019,30-11-2019,Jme,Rough Trade East,London
2019,30-11-2019,Grieves,Hoxton Square Bar & Kitchen,London
2019,30-11-2019,Blind River,Fairfield Halls,Croydon
2019,30-11-2019,ERRA,Electric Ballroom,London
2019,30-11-2019,Emily Barker,Alexandra Palace Theatre,London
2019,30-11-2019,Primal Scream,O2 Forum Kentish Town,London
2019,30-11-2019,Saint Agnes,Fairfield Halls,Croydon
2019,30-11-2019,Dutch Criminal Record,The Finsbury,London
2019,30-11-2019,Boysetsfire,The Underworld,London
2019,30-11-2019,Jamie Lenman,MOTH Club,London
2019,30-11-2019,Amon Amarth,O2 Academy Brixton,London
2019,30-11-2019,Mr Soul,The City Pavilion,Romford
2019,30-11-2019,Ex:Re,Kings Place Hall One,London
2019,30-11-2019,The Angry Agenda,Boston Music Room,London
2019,30-11-2019,Brix & The Extricated,The Lexington,London
2019,30-11-2019,CyHra,ULU Live,London
2019,30-11-2019,The Vapors,indigo at The O2,London
2019,30-11-2019,Electric Six,O2 Shepherd's Bush Empire,London
2019,30-11-2019,The Pussycat Dolls,The X Factor,London
2019,30-11-2019,James Holroyd,The O2 Arena,London
2019,30-11-2019,Martha Reeves and the Vandellas,The City Pavilion,Romford
2019,30-11-2019,Sheila Ferguson,The City Pavilion,Romford
2019,30-11-2019,Freda Payne,The City Pavilion,Romford
2019,30-11-2019,Lambrini Girls,Star in Shoreditch,London
2019,30-11-2019,Bootleg Blondie,The Half Moon,London
2019,30-11-2019,Raised Fist,The Underworld,London
2019,30-11-2019,Suburban Symphony,Islington Assembly Hall,London
2019,30-11-2019,Ex:Re,Kings Place Hall One,London
2019,30-11-2019,Arch Enemy,O2 Academy Brixton,London
2019,30-11-2019,Ray Lewis,The City Pavilion,Romford
2019,30-11-2019,From the Jam,indigo at The O2,London
2019,30-11-2019,Chase & Status,The Drumsheds,London
2019,30-11-2019,SaSaSaS,The Drumsheds,London
2019,30-11-2019,Battle Beast,ULU Live,London
2019,30-11-2019,2manydjs,The O2 Arena,London
2019,29-11-2019,Khroma,Heaven,London
2019,29-11-2019,Fightmilk,Paper Dress Vintage,Hackney
2019,29-11-2019,Violet Skies,St Pancras Old Church,London
2019,29-11-2019,Carolina Durante,Peckham Audio,London
2019,29-11-2019,Tom Aspaul,Under the Bridge,London
2019,29-11-2019,Whitney,Roundhouse,London
2019,29-11-2019,A,The Garage,London
2019,29-11-2019,The Lighthouse,The Finsbury,London
2019,29-11-2019,Wild Daughter,O2 Forum Kentish Town,London
2019,29-11-2019,Shihad,O2 Shepherd's Bush Empire,London
2019,29-11-2019,Skepta,Olympia,London
2019,29-11-2019,Steve Hackett,Eventim Apollo,London
2019,29-11-2019,Brutus,Electric Ballroom,London
2019,29-11-2019,Cult of Luna,Electric Ballroom,London
2019,29-11-2019,A.A. Williams,Electric Ballroom,London
2019,29-11-2019,Nosferatu,The Underworld,London
2019,29-11-2019,Bonehunter,New Cross Inn,London
2019,29-11-2019,Liam Gallagher,The O2 Arena,London
2019,29-11-2019,Futur Primitif,Union Chapel,London
2019,29-11-2019,The Low Anthem,Union Chapel,London
2019,29-11-2019,BABii,EartH,Hackney
2019,29-11-2019,Boy Azooga,The O2 Arena,London
2019,29-11-2019,Tiger Army,O2 Academy Islington,London
2019,29-11-2019,!!!,EartH,Hackney
2019,29-11-2019,Primal Scream,O2 Forum Kentish Town,London
2019,29-11-2019,The Agonist,Heaven,London
2019,29-11-2019,Saara Aalto,Under the Bridge,London
2019,29-11-2019,Tony Allen,Electric Brixton,London
2019,29-11-2019,DJ Storm,XOYO,London
2019,29-11-2019,Xtraverts,The Hope and Anchor,London
2019,29-11-2019,Miles Kane,The O2 Arena,London
2019,29-11-2019,HAIM,BBC Radio 1's Live Lounge,London
2019,29-11-2019,Calibre,XOYO,London
2019,29-11-2019,Exciter,New Cross Inn,London
2019,29-11-2019,LTJ Bukem,XOYO,London
2019,29-11-2019,Robbie Williams,BBC Radio Theatre,London
2019,29-11-2019,Antonio Rivas,Nambucca,London
2019,29-11-2019,Lætitia Sadier,Poplar Union,London
2019,29-11-2019,Grace Carter,O2 Academy Brixton,London
2019,29-11-2019,Cavetown,YouTube Space London,London
2019,29-11-2019,Nubiyan Twist,Electric Brixton,London
2019,29-11-2019,’68,The Garage,London
2019,29-11-2019,Space of Variations,Heaven,London
2019,29-11-2019,Jinjer,Heaven,London
2019,29-11-2019,Lewis Capaldi,O2 Academy Brixton,London
2019,28-11-2019,Lilla Vargen,St Pancras Old Church,London
2019,28-11-2019,New Years Day,Alexandra Palace,London
2019,28-11-2019,Coldplay,Maida Vale Studios,London
2019,28-11-2019,Ese & The Vooduu People,Peckham Gallery,Southwark
2019,28-11-2019,Friedberg,Notting Hill Arts Club,London
2019,28-11-2019,Angerland,Underdog Gallery,London
2019,28-11-2019,Rex Orange County,O2 Academy Brixton,London
2019,28-11-2019,Ocean Wisdom,Printworks,London
2019,28-11-2019,CLEWS,Notting Hill Arts Club,London
2019,28-11-2019,Jack Peñate,PRYZM,Kingston upon Thames
2019,28-11-2019,Cigarettes After Sex,O2 Shepherd's Bush Empire,London
